MATCHED_ON_CODE	MATCHED_ON_MARC	TITLE	CGP	OCLC_035	OCLC_019	RECORD_TYPE_TEXT	RECORD_TYPE_CODE	RECORD_FORMAT_TEXT	RECORD_FORMAT_CODE	BIB_LEVEL_TEXT	BIB_LEVEL_CODE	AGENCY_CLASS_1	AGENCY_CLASS_2	AGENCY_CLASS_3	AGENCY_NAME_1	AGENCY_NAME_2	AGENCY_NAME_3	SUDOC_1	SUDOC_2	SUDOC_3	ITEM_NUMBER_1	ITEM_NUMBER_2	ITEM_NUMBER_3	PUB_DATE	SHIPPING_LIST	ONLINE_EQUIV	ONLINE_EQUIV_OCLC	PURL_1	PURL_2	PURL_3	URL_1	URL_2	URL_3
Title statement	245	Nutrient concentrations, loads, and yields in the Eucha-Spavinaw basin, Arkansas and Oklahoma, 2002-09	000741094	690947972		Language material	a	Online	o	Monograph/item	m	I			Department of the Interior			I 19.42/4-4:2010-5119			0624-B-02 (onine)			2010		FALSE		https://purl.fdlp.gov/GPO/gpo1829			http://pubs.usgs.gov/sir/2010/5119/pdf/SIR10-5119.pdf		
Subject added entry--topical term; Title statement; Subject added entry--geographic name; Varying form of title	650; 245; 651; 246	1973 (revised) and 1975 population estimates and 1972 (revised) and 1974 per capita income estimates for counties and incorporated places in Arkansas	000741754	39132019		Language material	a	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 3.186:P-25/652						1977		FALSE							
Title statement; Subject added entry--corporate name	245; 610	Fryingpan - Arkansas project Colorado	000741982			Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 27.2:F 94						1969		FALSE							
Title statement; Subject added entry--corporate name	245; 610	Fryingpan-Arkansas project Colorado	000741993			Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 27.2:F 94/971						1971		FALSE							
Subject added entry--topical term; Title statement; Subject added entry--corporate name; Varying form of title	650; 245; 610; 246	Arkansas handbook: 1943 agricultural conservation program	000742572	85239942		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 79.406:AR4K/943						1943		FALSE							
Title statement	245	Determining the rights and interests of the Choctaw Nation, the Chickasaw Nation, and the Cherokee Nation in and to the bed of the Arkansas River below the Canadian Fork and to the Eastern boundary of Oklahoma: report from Committee on Interior and Insular Affairs to accompany H.R. 5089.	000746100	32210894		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			93-1:S.RP.603			1008-A			1973		FALSE							
Title statement; Subject added entry--corporate name	245; 610	Unanticipated reactor water drainage draindown at Quad Cities Unit 2, Arkansas Nuclear One Unit 2, and Fitzpatrick	000746394	670540727		Language material	a	Online	o	Monograph/item	m	Y			Congress			Y 3.N 88:56-2/99-14			1051-H-08 (online)			1999		FALSE		https://purl.fdlp.gov/GPO/LPS126532			http://www.nrc.gov/reading-rm/doc-collections/gen-comm/info-notices/1999/in99014.html		
General note; Subject added entry--topical term; Title statement	500; 650; 245	Report of Upper Arkansas River basin, Colo.-Kans.: appraisal of existing and potential water resource developments, Upper Arkansas River basin.	000746534			Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 27.2:UP 6/2						1969		FALSE							
Subject added entry--topical term; Title statement; Subject added entry--geographic name	650; 245; 651	Arkansas River Basin compact, Arkansas-Oklahoma: report from Committee on Judiciary to accompany S.11.	000747472	10188352		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			93-1:S.RP.227			1008-A			1973		FALSE							
Title statement; Subject added entry--geographic name	245; 651	Fryingpan-Arkansas project, Colo.: hearings before the Subcommittee on Irrigation and Reclamation of the Committee on Interior and Insular Affairs, United States Senate, Eighty-third Congress, first session on S.964, a bill to authorize the construction, operation, and maintenance by the Secretary of the Interior of the Fryingpan-Ark	000748579	13718603		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 4.IN 8/13:F 94			1040			1954		FALSE							
Title statement; Subject added entry--geographic name	245; 651	Fryingpan-Arkansas project, Colorado: hearings before the Subcommittee on Irrigation and Reclamation ... 84th Congress, 1st session on S. 300. March 16, 17, and 25, 1955.	000748592	11807279		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 4.IN 8/13:F 94/955			1050			1955		FALSE							
Title statement; Subject added entry--geographic name	245; 651	Fryingpan-Arkansas project, Colorado: hearing before the Subcommittee on Irrigation and Reclamation of the Committee on Interior and Insular Affairs, United States Senate, Eighty-fifth Congress, first session, on S. 60, a bill to authorize the construction, operation, and maintenance by the secretary of the interior of the Fryingpan-Ark	000748597	228498793	11062474	Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 4.IN 8/13:F 94/957			1040			1957		FALSE							
Title statement; Subject added entry--geographic name	245; 651	Fryingpan-Arkansas project, Colorado: hearing before the Subcommittee on Irrigation and Reclamation of the Committee on Interior and Insular Affairs, United States Senate, Eighty-seventh Congress, second session, on S. 284, a bill to authorize the construction, operation, and maintenance by the Secretary of the Interior of the Fryingpan	000748601	228626167	21638844	Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 4.IN 8/13:F 94/962			1040			1962		TRUE	1285712955						
Subject added entry--topical term; Title statement; Subject added entry--geographic name	650; 245; 651	Arkansas Post National Memorial: report from Committee on Interior and Insular Affairs to accompany S. 1516.	000749902	32613623		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			94-1:S.RP.431			1008-A			1975		FALSE							
Title statement; Subject added entry--corporate name; Varying form of title	245; 610; 246	S. 11, act to grant consent of United States to Arkansas River Basin compact, Arkansas-Oklahoma	000751379	1054093047		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			93-1:PUB.LAW 152			0575			1973		FALSE							
Title statement; Varying form of title	245; 246	H.R. 5089, act to determine rights and interests of Choctaw Nation, Chickasaw Nation, and Cherokee Nation in and to bed of Arkansas River below Canadian Fork and to eastern boundary of Oklahoma	000751854	1054139410		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			93-1:PUB.LAW 195			0575			1973		FALSE							
Subject added entry--topical term; Title statement; Varying form of title	650; 245; 246	H.R. 1820, act to direct Administrator of General Services to release certain conditions with respect to certain real property conveyed to state of Arkansas by United States, and for other purposes	000752966	1056623574		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			93-2:PUB.LAW 593			0575			1975		FALSE							
Title statement	245	Matter of complaints filed relative to elections held in 5th Congressional district of Arkansas and 9th Congressional district of Minnesota: hearings, 85th Congress, 2d session, created pursuant to H. Res. 656, Dec. 15-17, 1958.	000754220			Language material	a	No attempt to code	|	Monograph/item	m	Y	YC		No class found	Congress		YC 3.C 15:EL 2/959	Y 4.C 15:EL 2/959		1009			1959		FALSE							
Subject added entry--topical term; Title statement	650; 245	Southwest Arkansas' small woodland owners: [with list of literature cited	000754813			Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 13.40/6:170						1959		FALSE							
Subject added entry--topical term; Title statement	650; 245	Composite aerial volume table for southern Arkansas: [with list of literature cited	000754818			Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 13.40/6:172						1959		FALSE							
Title statement	245	Regional planning and action to meet complex needs of tomorrow [address]: remarks before Arkansas-White-Red River Basins Inter-Agency Committee, Aspen, Colo., July 24, 1968	000757082			Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 3.F 82:9 B 38/2						1968		FALSE							
General note; Subject added entry--topical term; Title statement	500; 650; 245	Effects of the Arkansas River Multiple-Purpose project on agricultural production	000760456			Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 1.2:AR 4 K/						1970]-		FALSE							
Subject added entry--topical term; Title statement	650; 245	Water quality control study, Fryingpan Arkansas project, Arkansas River subbasin, Colo.: study of needs and value of storage for water quality control [with bibliography].	000761991			Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 67.2:W 29/15						1968		FALSE							
Title statement	245	Immediate water pollution control needs: Middle Arkansas River basin, Colo., Kansas, N. Mex., Okla. and Ark.	000762339			Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 67.13/5:AR 5						1967		FALSE							
Title statement	245	Immediate water pollution control needs: Upper Arkansas River basin, Colo. and Kans.	000762361			Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 67.13/5:AR 5/2						1967		FALSE							
Title statement	245	Immediate water pollution control needs: Lower Arkansas River basin, Ark.	000762390			Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 67.13/5:AR 5/3						1967		FALSE							
Subject added entry--topical term; Title statement	650; 245	Long-term care: policy options for Arkansas, conf. proceedings, 5/4-5/88.	000764571			Language material	a	No attempt to code	|	Monograph/item	m	HE			Department of Health and Human Services			HE 23.3002:AR 4/2						1988		FALSE							
Subject added entry--topical term; Title statement	650; 245	Partial review of the aging Arkansas focus on caregiving study	000764592			Language material	a	No attempt to code	|	Monograph/item	m	HE			Department of Health and Human Services			HE 23.3002:AR 4/5						1990		FALSE							
Subject added entry--topical term; Title statement	650; 245	Quality assurance in Arkansas for home & comm. based care industry current practices & future strategies	000764606			Language material	a	No attempt to code	|	Monograph/item	m	HE			Department of Health and Human Services			HE 23.3002:AR 4/6						between 1900 and 1999?		FALSE							
General note; Subject added entry--topical term; Title statement	500; 650; 245	Inventory of surface water records for the Arkansas-White-Red River Basins, 1858-1950	000764764			Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.2:AR 3 K						1952		FALSE							
Title statement	245	Resistivity sections, upper Arkansas River Basin, Colorado [with list of references]	000764832			Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.2:AR 4 K/2						1971		FALSE							
Subject added entry--topical term; Title statement	650; 245	Hydrology of the Bayou Bartholomew alluvial aquifer-stream system, Arkansas	000765022			Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.2:B 34						1973		FALSE							
Subject added entry--geographic name; Title statement; Subject added entry--corporate name	651; 245; 610	Excavation of Arkansas Post Branch of Bank of State of Arkansas: Arkansas Post National Memorial, Ark. [with bibliography]	000765817			Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 29.2:AR 4 K						1971		FALSE							
Title statement; Subject added entry--geographic name	245; 651	Montgomery's Tavern and Johnston and Armstrong's Store, Arkansas Post National Memorial: historic structures report, historic data [with bibliography]	000766511			Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 29.2:M 76/2						1971		FALSE							
Subject added entry--geographic name; Title statement; Varying form of title	651; 245; 246	Arkansa [sic] Post National Memorial, Ark	000768471			Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 29.21:AR 4 K			0650			1975		FALSE							
Subject added entry--topical term; Title statement	650; 245	Well records, depth-to-water measurements, chemical analyses of ground water, drillers logs, and electric-log information in Hempstead, Lafayette, Little River, Miller, and Nevada Counties, Arkansas	000769165			Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.2:H 37						1970		FALSE							
General note; Subject added entry--topical term; Title statement	500; 650; 245	Hydrology of Horseshoe Lake, Arkansas [with list of selected references]	000769227			Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.2:H 78						1971		FALSE							
Subject added entry--topical term; Title statement	650; 245	Hydrologic data for Horseshoe Lake, Arkansas, and vicinity	000769232			Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.2:H 78/2						1971		FALSE							
Title statement	245	Mail lettings: proposals will be received till Dec. 3, 1901, for carrying mails July 1, 1902, to June 30, 1906, star, steamboat, and covered-wagon routes in Arkansas, Louisiana, Texas, Indian Territory, Oklahoma, Kansas, Nebraska, South Dakota, North Dakota, Montana, Wyoming, Colorado, New Mexico, Arizona, Utah, I	000770090			Language material	a	No attempt to code	|	Monograph/item	m	P			United States Postal Service			P 1.2:M 281/1	P 1.2:M 281	P 1.26:M 28/902-06				1901		FALSE							
Subject added entry--topical term; Title statement	650; 245	Floodflow characteristics of Little Creek at State Highway 286, near Conway, Arkansas	000770160			Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.2:L 72/4						1972		FALSE							
Subject added entry--topical term; Title statement; Subject added entry--geographic name; Varying form of title	650; 245; 651; 246	Arkansas' timber industry, an assessment of timber product output and use	000772731	81312025		Language material	a	No attempt to code	|	Serial	s	A			Department of Agriculture			A 13.80:SRS-	A 13.80/10:					1996		TRUE	419331078						
Subject added entry--topical term; Title statement	650; 245	Future of a river, choices and values: comments to U.S. Army Corps of Engineers on proposed channelization of Arkansas River above John Martin Dam in Colorado.	000772943			Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 66.2:R 52						1969		FALSE							
General note; Subject added entry--topical term; Title statement	500; 650; 245	Water quality standards summary: State of Arkansas.	000773061			Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 67.2:AR 4						1969		FALSE							
Subject added entry--topical term; Title statement	650; 245	Fluvial sediment in Sixmile Creek Subwatershed 6 near Chismville, Arkansas 1971	000773346			Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.2:SI 9						1971		FALSE							
Title statement	245	Bird repellent studies in eastern Arkansas rice fields	000773880			Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 49.47/2:2						1957		FALSE							
Subject added entry--topical term; Title statement	650; 245	Flood ins. study: Baxter County, Arkansas and incorp.	000774208			Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:05011/ETC./991						1991		FALSE							
Title statement	245	Benton County, Arkansas and incorporated areas Bentonville, City of Bethel Heights, Town of Cave Springs, City of Centerton, City Decatur, City of Gravette, City of Little Flock, City of Lowell, City Pea Ridge, City of Rogers, City of Siloan Springs, City of Springdale, City of Sulphur Springs, City	000774220			Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:050012/3/ETC.						between 1990 and 1999		FALSE							
Title statement	245	Flood ins. study, Craghead County, Arkansas and incorp. areas: Bay-050045, Bono-050046, Brookland-050047, Caraway-050311, Cash-050396, Egypt-050585, Jonesboro-050048, Lake City-050049, unicorp.-050427.	000774225			Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:050045/050046/050047/ETC.						1991		FALSE							
Subject added entry--topical term; Title statement	650; 245	City of Paragould, Arkansas, Green County	000774230			Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:050085						1992		FALSE							
Title statement	245	City of Newport, Arkansas, Jackson County	000774232			Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:050103/990						1998		FALSE							
Title statement	245	Flood ins. study: City of Russellville, Arkansas, Pope County, 9/17/92.	000774233			Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:050178						1992		FALSE							
Title statement	245	Washington County, Arkansas and incorporated areas: Elm Springs, Town of 050213, Larmington, City of 050215, Fayetteville, City of 050216, Goshen, Town of 050594, Greenland, City of 050217, Johnson, City of 050218, Lincoln, City of 050338, Springdale, City of 050219, Tontitown, Town of 050293, West Fork, City of 050220, Winstown, City of 050300, unin	000774237			Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:050214/050213/050215/ETC.						between 1990 and 1999		FALSE							
Subject added entry--topical term; Title statement	650; 245	City of Danville, Arkansas, Yell County	000774258			Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:050318/2						1980		FALSE							
Subject added entry--topical term; Title statement	650; 245	Flood ins. study: city of Ward, Arkansas, Lonoke County.	000774260			Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:050372						1992		FALSE							
Title statement	245	Cleburne County, Arkansas, unincorporated areas	000774261			Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:050424						between 1980 and 1989		FALSE							
Title statement; Subject added entry--corporate name	245; 610	Rules of practice for district court, eastern district of Arkansas, promulgated Dec. 1926	000775779			Language material	a	No attempt to code	|	Monograph/item	m	J			Department of Justice			J 1.8:AR 4						1926		FALSE							
General note; Subject added entry--topical term; Title statement; Subject added entry--corporate name	500; 650; 245; 610	Rules of practice in bankruptcy for district court, eastern district of Arkansas, promulgated Dec. 1926	000775796			Language material	a	No attempt to code	|	Monograph/item	m	J			Department of Justice			J 1.8:AR 4/2						1927		FALSE							
Title statement	245	Before Interstate Commerce Commission, finance dockets nos. 4063, 8388, 3820, Arkansas & Louisiana Missouri Railway Company, Nacogdoches & Southeastern Railroad Company, Mansfield Railway & Transportation Company, excess income: brief in support of tentative recapture reports.	000777540			Language material	a	No attempt to code	|	Monograph/item	m	IC			Interstate Commerce Commission			IC 1.13/2:IN 2/92						1932		FALSE							
Title statement	245	Water supply and water quality control study, Kaw Reservoir, Arkansas River basin, Kansas and Oklahoma [with bibliography]	000779123			Language material	a	No attempt to code	|	Monograph/item	m	HE			Department of Health and Human Services			HE 20.2:AR 4 K						1965		FALSE							
Title statement	245	Rept. on sanitary survey of upper Arkansas River basin	000779131			Language material	a	No attempt to code	|	Monograph/item	m	HE			Department of Health and Human Services			HE 20.2:AR 4 K/2						1948		FALSE							
Subject added entry--topical term; Title statement	650; 245	Municipal and industrial water requirements, Bayou Dorcheat Reservoir, Arkansas [with list of references in bibliography]	000779180			Language material	a	No attempt to code	|	Monograph/item	m	HE			Department of Health and Human Services			HE 20.2:B 34						1960		FALSE							
Subject added entry--topical term; Title statement	650; 245	Report for consultation on metropolitan Memphis interstate air quality control region (Arkansas-Mississippi-Tennessee)	000779802			Language material	a	No attempt to code	|	Monograph/item	m	HE			Department of Health and Human Services			HE 20.1310:M 51			0483-E			1969		FALSE							
Title statement	245	Water supply and water quality control requirements, Eleven Point River, Arkansas and Missouri [with bibliography]	000780119			Language material	a	No attempt to code	|	Monograph/item	m	HE			Department of Health and Human Services			HE 20.2:EL 2						1962		FALSE							
Title statement	245	Grand (Neosho) River investigation, Kansas, Oklahoma, Missouri, Arkansas	000780294			Language material	a	No attempt to code	|	Monograph/item	m	HE			Department of Health and Human Services			HE 20.2:G 76/2						1940		FALSE							
Subject added entry--topical term; Title statement; Subject added entry--geographic name	650; 245; 651	Gas deliverability and flow capacity of surveillance gas fields in Kansas, New Mexico, and Arkansas	000782566	10061382	220417819	Language material	a	No attempt to code	|	Monograph/item	m	E			Department of Energy			E 3.2:G 21/12						1983		FALSE							
Title statement	245	Decisions under Elkins act, United States v. T.H. Bunch, in district court for Western Division of Eastern District of Arkansas: [statement of facts and opinion of court], decided Dec. 12, 1908.	000790846			Language material	a	No attempt to code	|	Monograph/item	m	IC			Interstate Commerce Commission			IC 1 ACT.8:B 88	IC 1.37:B 88					1909		FALSE							
Title statement	245	Decisions under hours of service act, no. 216, United States v. Kansas City Southern Railway Company, in district court for Western District of Arkansas [on motion for new trial, statement of facts, and opinion of court], decided July 10, 1911	000791224			Language material	a	No attempt to code	|	Monograph/item	m	IC			Interstate Commerce Commission			IC 1 HOU.7:K 13/1	IC 1.35:K 13					1911		FALSE							
Title statement; Subject added entry--geographic name	245; 651	Address by Secretary Snyder at inauguration of Sidney McMath as Governor of Arkansas delivered at Little Rock, Ark	000792168			Language material	a	No attempt to code	|	Monograph/item	m	T			Department of the Treasury			T 1.31:AR 4 K						1949		FALSE							
Subject added entry--geographic name; Title statement; Subject added entry--corporate name	651; 245; 610	Arkansas, land of opportunity: address	000792173			Language material	a	No attempt to code	|	Monograph/item	m	T			Department of the Treasury			T 1.31:AR 4 K/2						1950		FALSE							
Title statement	245	Remarks by Douglas Dillon, Secretary of Treasury, before 2d Arkansas Federal tax institute, Little Rock, Ark., Nov. 1, 1963	000793034			Language material	a	No attempt to code	|	Monograph/item	m	T			Department of the Treasury			T 1.31:D 58/53						1963		FALSE							
Subject added entry--topical term; Title statement	650; 245	Occupations and industries in west south central states: Arkansas, Louisiana, Oklahoma, Texas	000793220			Language material	a	No attempt to code	|	Monograph/item	m	VA			Department of Veterans Affairs			VA 1.19:7-7.7			0988			1955		FALSE							
Title statement	245	Address of Secretary Vinson before Tri-State Bankers' meeting (Tennessee, Mississippi, Arkansas), Memphis, Tenn., May 23, 1946: scheduled for delivery by Assistant Secretary of Treasury Edward H. Foley, jr., on behalf of Secretary Vinson.	000795048			Language material	a	No attempt to code	|	Monograph/item	m	T			Department of the Treasury			T 1.31:T 73						1946		FALSE							
Title statement	245	Water resources study, Lee Creek basin, Arkansas and Oklahoma: study of potential needs and value of water storage for municipal, industrial, and quality control purposes [with list of references in bibliography].	000796245			Language material	a	No attempt to code	|	Monograph/item	m	HE			Department of Health and Human Services			HE 20.2:L 51						1964		FALSE							
Subject added entry--topical term; Title statement	650; 245	Water resources study, southeastern Oklahoma and southwestern Arkansas: study of potential needs and value of water for municipal, industrial, and quality control purposes.	000796518			Language material	a	No attempt to code	|	Monograph/item	m	HE			Department of Health and Human Services			HE 20.2:OK 4						1962		FALSE							
Subject added entry--topical term; Title statement	650; 245	Stressor identification (SI) at contaminated sites: Upper Arkansas River, Colorado	000798246	788423634		Language material	a	Online	o	Monograph/item	m	EP			Environmental Protection Agency			EP 11.2:ST 8/2			0431-Y (online)			2011		FALSE		https://purl.fdlp.gov/GPO/gpo19684			http://cfpub.epa.gov/ncea/caddis/recordisplay.cfm?deid=189290#Download		
Subject added entry--topical term; Title statement	650; 245	Geographic distribution and characteristics of older workers in Arkansas: 2004	000803393	722344621		Language material	a	Online	o	Monograph/item	m	C			Department of Commerce			C 3.307/3:AR 4 K			0146-U-02 (online)			2007		FALSE		https://purl.fdlp.gov/GPO/gpo7230			http://www.census.gov/prod/2007pubs/ledow07ar.pdf		
Subject added entry--topical term; Title statement	650; 245	Electric power and rural Arkansas: address	000804813			Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 68.14:W 63/3						1947		FALSE							
General note; Title statement	500; 245	Saint Francis River basin report: Arkansas and Missouri.	000806051			Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 57.2:SA 2 F/						1974-		FALSE							
Subject added entry--topical term; Title statement	650; 245	Geologic map of the Maumee quadrangle, Searchy and Marion counties, Arkansas	000807965	711703865		Cartographic material	e	Online	o	Monograph/item	m	I			Department of the Interior			I 19.91/3:3134			0619-G-33 (online)			2010		FALSE		https://purl.fdlp.gov/GPO/gpo5802			http://pubs.er.usgs.gov/publication/sim3134		
Subject added entry--topical term; Title statement	650; 245	Arkansas workmen's compensation act	000808631			Language material	a	No attempt to code	|	Monograph/item	m	L			Department of Labor			L 2.6/A:C 738/22						1939		FALSE							
Subject added entry--topical term; Title statement; Subject added entry--geographic name	650; 245; 651	Arkansas	000811561	966765031		Language material	a	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 56.244/7:972/4			0137			1975		FALSE							
Subject added entry--topical term; Title statement; Subject added entry--geographic name	650; 245; 651	Arkansas	000812900	966912400		Language material	a	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 56.246/2:TC 72-T 4			0160-D			1972		FALSE							
Subject added entry--topical term; Title statement; Subject added entry--geographic name	650; 245; 651	Population, 1973, and 1972 per capita income estimates for counties and incorporated places in Arkansas	000812974	39132071		Language material	a	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 56.218:P-25/549			0142-C			1975		FALSE							
Subject added entry--topical term; Title statement; Subject added entry--geographic name	650; 245; 651	West South Central states: Arkansas, Louisiana, Oklahoma and Texas.	000814764	966817365		Language material	a	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 56.254/4:72-A-7			0133-D-02			1975		FALSE							
Title statement; Subject added entry--geographic name	245; 651	Arkansas	000815052	966833184		Language material	a	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 56.258:4						1974		FALSE							
Title statement	245	U.S. Geological Survey Karst Interest Group proceedings: Fayetteville, Arkansas : April 26-29, 2011	000819895	731373488		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.42/4-4:2011-5031						2011		TRUE	732309609						
Title statement	245	U.S. Geological Survey Karst Interest Group proceedings: Fayetteville, Arkansas : April 26-29, 2011	000819899	732309609		Language material	a	Online	o	Monograph/item	m	I			Department of the Interior			I 19.42/4-4:2011-5031			0624-B-02 (online)			2011		FALSE		https://purl.fdlp.gov/GPO/gpo8723			http://pubs.usgs.gov/sir/2011/5031/pdf/sir20115031.pdf		
Title statement	245	Revised land and resource management plan, Ouachita National Forest, Arkansas and Oklahoma	000822519	671866111		Cartographic material	e	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 13.28:OU 1/7						2005		FALSE							
Title statement; Added entry--corporate name	245; 710	Outlook for rice: [address] presented .....at afternoon session of annual meeting of Arkansas Farm Bureau Federation, Nov. 23, 1959, Little Rock, Ark.	000823876	1040263290		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 88.22:P 84/2/960-2						1959		FALSE							
Subject added entry--topical term; Title statement	650; 245	Training and using volunteers in archeology: a case study from Arkansas	000824730	733087111		Language material	a	Online	o	Monograph/item	m	I			Department of the Interior			I 29.59/6:9			0646-A-01 (online)			1990		FALSE		https://purl.fdlp.gov/GPO/gpo8901			http://www.nps.gov/archeology/PUBS/TECHBR/TchBrf9.PDF		
Subject added entry--topical term; Title statement; Added entry--corporate name	650; 245; 710	Arkansas-White-Red Basins Inter-Agency Committee: minutes of the 83rd meeting, Hot Springs, Arkansas, April 18-19, 1973.	000825758			Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 57.2:AR 4 K/5/973						between 1900 and 1999?		FALSE							
Subject added entry--topical term; Title statement; Added entry--corporate name	650; 245; 710	Earthquakes in Arkansas and vicinity 1699-2010	000826864	741165955		Cartographic material	e	Online	o	Monograph/item	m	I			Department of the Interior			I 19.76:2011-1118			0624-H (online)			2011		FALSE		https://purl.fdlp.gov/GPO/gpo9859			http://pubs.usgs.gov/of/2011/1118/		
Subject added entry--topical term; Title statement	650; 245	Estimation of annual suspended-sediment fluxes, 1931-95, and evaluation of geomorphic changes, 1950-2010, in the Arkansas River near Tulsa, Oklahoma	000830740	754113030		Language material	a	Online	o	Monograph/item	m	I			Department of the Interior			I 19.42/4-4:2011-5091			0624-B-02 (online)			2011		FALSE		https://purl.fdlp.gov/GPO/gpo13059			http://pubs.usgs.gov/sir/2011/5091/pdf/SIR11-5091.pdf		
Subject added entry--topical term; Title statement	650; 245	Estimation of annual suspended-sediment fluxes, 1931-95, and evaluation of geomorphic changes, 1950-2010, in the Arkansas River near Tulsa, Oklahoma	000830743	743211567		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.42/4-4:2011-5091						2011		TRUE	754113030						
General note; Subject added entry--topical term; Title statement	500; 650; 245	ASCS ... annual report, Arkansas	000831843			Language material	a	No attempt to code	|	Serial	s	A			Department of Agriculture			A 82.1/2:						19uu		FALSE							
General note; Subject added entry--topical term; Title statement	500; 650; 245	ASCS summary of ... program operations by Congressional districts, Arkansas	000831864			Language material	a	No attempt to code	|	Serial	s	A			Department of Agriculture			A 82.1/2:						19uu		FALSE							
Title statement	245	Biomass Crop Assistance Program: project areas number 2 through 5 implemented in Arkansas, Missouri, Ohio and Pennsylvania County locations for new giant miscanthus biomass producers.	000832430	795125125		Language material	a	Online	o	Monograph/item	m	A			Department of Agriculture			A 112.15:B 52			0068-E-01 (online)			2011		FALSE		https://purl.fdlp.gov/GPO/gpo23761			http://fsa.usda.gov/Internet/FSA_File/bcap_areas2_5_2011.pdf		
Title statement	245	Hot springs of Arkansas	000833359			Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 29.6:H 79/1						1917		FALSE							
