MATCHED_ON	TITLE	CGP#	OCLC_035	OCLC_019	RECTYPE	BIBLVL	RECFORM	AGENCY_CLASS	SUDOC	ITEM#	PURL
norm_title	Delaware Water Gap National Recreation Area, Pennsylvania and New Jersey, river guide 	000570841	28845703		e	m	Print	I	I 29.39:D 37/993	0654	
varying_title;norm_title;subject_650	U.S. Geological Survey programs in Pennsylvania.	000571263	36595005	36989041	a	m	Print	I	I 19.127:038-96	0621-L (online)	https://purl.fdlp.gov/GPO/LPS54881
norm_title;subject_650	Pennsylvania.	000571723	42653838		a	m	Print	I	I 19.127:039-99	0621-L (online)	https://purl.fdlp.gov/GPO/LPS54874
norm_title;subject_650	Fecal-indicator bacteria in the Allegheny, Monongahela, and Ohio Rivers, near Pittsburgh, Pennsylvania, July-September 2001 	000572776	56537740		a	m	Print	I	I 19.42/4-4:2004-5009	0624-B-02 (online)	https://purl.fdlp.gov/GPO/LPS55077
norm_title;subject_650	An Act to Provide for Additional Lands to be Included within the Boundary of the Johnstown Flood National Memorial in the State of Pennsylvania, and for Other Purposes.	000575648	57490395		a	m	Print	AE	AE 2.110:108-313	0575 (online)	https://purl.fdlp.gov/GPO/LPS56978;https://purl.fdlp.gov/GPO/LPS56979
norm_title;subject_650	Determining sources of water and contaminants to wells in a carbonate aquifer near Martinsburg, Blair County, Pennsylvania, by use of geochemical indicators, analysis of anthropogenic contaminants, and simulation of ground-water flow 	000575729	57515109		a	m	Print	I	I 19.42/4-4:2004-5124	0624-B-02 (online)	https://purl.fdlp.gov/GPO/LPS56617
norm_title;subject_650	The healthcare crisis in southeastern Pennsylvania :	000575948	57566119		a	m	Print	Y	Y 4.J 89/2:S.HRG.108-699	1042-B (online)	https://purl.fdlp.gov/GPO/LPS57756
norm_title	Winning the war by winning the peace	000577648	60379873		a	m	Electronic	D	D 101.146/2:W 73	0307-A-17 (online)	https://purl.fdlp.gov/GPO/LPS60572
norm_title;subject_650	Evaluation of geophysical logs, Phase II, November 1998 to May 1999, at Crossley Farms Superfund Site, Berks County, Pennsylvania	000579528	61340289		a	m	Electronic	I	I 19.76:00-0383	0624-H (online)	https://purl.fdlp.gov/GPO/LPS57607
norm_title;subject_650	Prevention of youth and gang violence :	000579876	61433227		a	m	Print	Y	Y 4.J 89/2:S.HRG.109-77	1042-B (online)	https://purl.fdlp.gov/GPO/LPS63641
norm_title	An Act to Assist the States of Connecticut, New Jersey, New York, and Pennsylvania in Conserving Priority Lands and Natural Resources in the Highlands Region, and for Other Purposes.	000579967	61464388		a	m	Print	AE	AE 2.110:108-421	0575 (online)	https://purl.fdlp.gov/GPO/LPS59044;https://purl.fdlp.gov/GPO/LPS59045
norm_title;subject_650	Eisenhower :	000580377	61197529		a	m	Print	I	I 29.6/6:EI 8/2005	0651-B-04	
varying_title;norm_title;subject_650	Flood insurance study	000581140	55499382		a	m	Microfiche	FEM	FEM 1.209/38:42081 CV 003 A	0594-C-38 (MF)	
subject_610;norm_title;subject_650	Analysis of the design and energy performance of the Pennsylvania Department of Environmental Protection Cambria office building	000581594	62248405		a	m	Electronic	E	E 9.16:NREL/TP-550-34931	0430-P-03 (online)	https://purl.fdlp.gov/GPO/LPS65118
varying_title;norm_title;subject_650	Flood insurance study	000585347	37517111		a	m	Microfiche	FEM	FEM 1.209/38:421239	0594-C-38 (MF)	
varying_title;norm_title;subject_650	Flood insurance study	000585349	45417826		a	m	Microfiche	FEM	FEM 1.209/38:420960	0594-C-38 (MF)	
varying_title;norm_title;subject_650	Flood insurance study	000585350	45490127		a	m	Microfiche	FEM	FEM 1.209/38:420859	0594-C-38 (MF)	
varying_title;norm_title;subject_650	Flood insurance study	000585351	45490141		a	m	Microfiche	FEM	FEM 1.209/38:420693	0594-C-38 (MF)	
varying_title;norm_title;subject_650	Flood insurance study	000585352	43833783		a	m	Microfiche	FEM	FEM 1.209/38:420786	0594-C-38 (MF)	
varying_title;norm_title;subject_650	Flood insurance study	000585355	44125730		a	m	Microfiche	FEM	FEM 1.209/38:420708	0594-C-38 (MF)	
varying_title;norm_title;subject_650	Flood insurance study	000585358	43834014		a	m	Microfiche	FEM	FEM 1.209/38:420486	0594-C-38 (MF)	
varying_title;norm_title;subject_650	Flood insurance study	000585359	45494168		a	m	Microfiche	FEM	FEM 1.209/38:420479	0594-C-38 (MF)	
varying_title;norm_title;subject_650	Flood insurance study	000585360	49406264		a	m	Microfiche	FEM	FEM 1.209/38:420477	0594-C-38 (MF)	
varying_title;norm_title;subject_650	Flood insurance study	000585361	45475479		a	m	Microfiche	FEM	FEM 1.209/38:420465	0594-C-38 (MF)	
varying_title;norm_title;subject_650	Flood insurance study	000585362	45475498		a	m	Microfiche	FEM	FEM 1.209/38:420458	0594-C-38 (MF)	
varying_title;norm_title;subject_650	Flood insurance study	000585363	45417572		a	m	Microfiche	FEM	FEM 1.209/38:420340	0594-C-38 (MF)	
varying_title;norm_title;subject_650	Flood insurance study	000585364	45494143		a	m	Microfiche	FEM	FEM 1.209/38:420457	0594-C-38 (MF)	
varying_title;norm_title;subject_650	Flood insurance study	000585365	37517516		a	m	Microfiche	FEM	FEM 1.209/38:420326	0594-C-38 (MF)	
varying_title;norm_title;subject_650	Flood insurance study	000585367	45489962		a	m	Microfiche	FEM	FEM 1.209/38:420503	0594-C-38 (MF)	
varying_title;norm_title;subject_650	Flood insurance study	000585368	37517093		a	m	Microfiche	FEM	FEM 1.209/38:420766	0594-C-38 (MF)	
varying_title;norm_title;subject_650	Flood insurance study	000585369	49407320		a	m	Microfiche	FEM	FEM 1.209/38:420783	0594-C-38 (MF)	
varying_title;norm_title;subject_650	Flood insurance study	000585400	45490189		a	m	Microfiche	FEM	FEM 1.209/38:420845	0594-C-38 (MF)	
varying_title;norm_title;subject_650	Flood insurance study	000585401	44125746		a	m	Microfiche	FEM	FEM 1.209/38:420848	0594-C-38 (MF)	
varying_title;norm_title;subject_650	Flood insurance study	000585402	37517086		a	m	Microfiche	FEM	FEM 1.209/38:412700	0594-C-38 (MF)	
varying_title;norm_title;subject_650	Flood insurance study	000585404	45257471		a	m	Microfiche	FEM	FEM 1.209/38:420856	0594-C-38 (MF)	
varying_title;norm_title;subject_650	Flood insurance study	000585405	45416855		a	m	Microfiche	FEM	FEM 1.209/38:420851	0594-C-38 (MF)	
varying_title;norm_title;subject_650	Flood insurance study	000585406	37517102		a	m	Microfiche	FEM	FEM 1.209/38:420787	0594-C-38 (MF)	
norm_title;subject_650	Ambient water quality criteria recommendations	000586157	64629093		a	m	Electronic	EP	EP 2.2:AM 1/6	0473-A-01 (online)	https://purl.fdlp.gov/GPO/LPS67120
norm_title;subject_650	An Act to Designate the Facility of the United States Postal Service Located at 57 West Street in Newville, Pennsylvania, as the "Randall D. Shughart Post Office Building.".	000586781	65177270		a	m	Print	AE	AE 2.110:109-122	0575 (online)	https://purl.fdlp.gov/GPO/LPS67961;https://purl.fdlp.gov/GPO/LPS67962
norm_title;subject_650	An Act to Designate the Facility of the United States Postal Service Located at 442 West Hamilton Street, Allentown, Pennsylvania, as the "Mayor Joseph S. Daddona Memorial Post Office."	000586834	65181919		a	m	Print	AE	AE 2.110:109-107	0575 (online)	https://purl.fdlp.gov/GPO/LPS67987;https://purl.fdlp.gov/GPO/LPS67988
norm_title	Regional seismic lines across the Rome trough and Allegheny Plateau of northern West Virginia, western Maryland, and southwestern Pennsylvania 	000587073	62751033		e	m	Print	I	I 19.91:I-2791	0619-G-08 (online)	https://purl.fdlp.gov/GPO/LPS94391
varying_title;norm_title;subject_650	Flood insurance study	000587387	49499418		a	m	Microfiche	FEM	FEM 1.209/38:421692	0594-C-38 (MF)	
varying_title;norm_title;subject_650	Flood insurance study	000587388	49499346		a	m	Microfiche	FEM	FEM 1.209/38:421672	0594-C-38 (MF)	
varying_title;norm_title;subject_650	Flood insurance study	000587391	49499241		a	m	Microfiche	FEM	FEM 1.209/38:421639	0594-C-38 (MF)	
varying_title;norm_title;subject_650	Flood insurance study	000587392	36404913		a	m	Microfiche	FEM	FEM 1.209/38:421629	0594-C-38 (MF)	
varying_title;norm_title;subject_650	Flood insurance study	000587395	45494153		a	m	Microfiche	FEM	FEM 1.209/38:422003	0594-C-38 (MF)	
varying_title;norm_title;subject_650	Flood insurance study	000587399	45417793		a	m	Microfiche	FEM	FEM 1.209/38:422140	0594-C-38 (MF)	
varying_title;norm_title;subject_650	Flood insurance study	000587401	45489999		a	m	Microfiche	FEM	FEM 1.209/38:422138	0594-C-38 (MF)	
varying_title;norm_title;subject_650	Flood insurance study	000587404	43826505		a	m	Microfiche	FEM	FEM 1.209/38:421617	0594-C-38 (MF)	
varying_title;norm_title;subject_650	Flood insurance study	000587407	45417810		a	m	Microfiche	FEM	FEM 1.209/38:421673	0594-C-38 (MF)	
varying_title;norm_title;subject_650	Flood insurance study	000587408	45456625		a	m	Microfiche	FEM	FEM 1.209/38:421641	0594-C-38 (MF)	
varying_title;norm_title;subject_650	Flood insurance study	000587410	42319015		a	m	Microfiche	FEM	FEM 1.209/38:421697	0594-C-38 (MF)	
varying_title;norm_title;subject_650	Flood insurance study	000587411	45476047		a	m	Microfiche	FEM	FEM 1.209/38:421888	0594-C-38 (MF)	
varying_title;norm_title;subject_650	Flood insurance study	000587438	45456258		a	m	Microfiche	FEM	FEM 1.209/38:422131	0594-C-38 (MF)	
varying_title;norm_title;subject_650	Flood insurance study	000587439	45494067		a	m	Microfiche	FEM	FEM 1.209/38:422137	0594-C-38 (MF)	
varying_title;norm_title;subject_650	Flood insurance study	000587440	37517126		a	m	Microfiche	FEM	FEM 1.209/38:422013	0594-C-38 (MF)	
varying_title;norm_title;subject_650	Flood insurance study	000587441	42319319		a	m	Microfiche	FEM	FEM 1.209/38:421976	0594-C-38 (MF)	
varying_title;norm_title;subject_650	Flood insurance study	000587442	45442714		a	m	Microfiche	FEM	FEM 1.209/38:422148	0594-C-38 (MF)	
varying_title;norm_title;subject_650	Flood insurance study	000587443	44114135		a	m	Microfiche	FEM	FEM 1.209/38:422142	0594-C-38 (MF)	
varying_title;norm_title;subject_650	Flood insurance study	000587491	37517135		a	m	Microfiche	FEM	FEM 1.209/38:422022	0594-C-38 (MF)	
varying_title;norm_title;subject_650	Flood insurance study	000587492	45257412		a	m	Microfiche	FEM	FEM 1.209/38:422431	0594-C-38 (MF)	
varying_title;norm_title;subject_650	Flood insurance study	000587493	45442663		a	m	Microfiche	FEM	FEM 1.209/38:422420	0594-C-38 (MF)	
varying_title;norm_title;subject_650	Flood insurance study	000587494	49499939		a	m	Microfiche	FEM	FEM 1.209/38:422552	0594-C-38 (MF)	
varying_title;norm_title;subject_650	Flood insurance study	000587496	45442574		a	m	Microfiche	FEM	FEM 1.209/38:425391	0594-C-38 (MF)	
varying_title;norm_title;subject_650	Flood insurance study	000587497	49407656		a	m	Microfiche	FEM	FEM 1.209/38:421255	0594-C-38 (MF)	
varying_title;norm_title;subject_650	Supplemental security income (SSI) in Pennsylvania	000587679	66525439		a	s	Electronic	SSA	SSA 1.19:SE 2/PA	0517-E (online)	https://purl.fdlp.gov/GPO/LPS68794
varying_title;norm_title;subject_650	Seguridad de ingreso suplementario (SSI) en Pennsylvania	000587681	66525083		a	s	Electronic	SSA	SSA 1.19:SE 2/PA/SPAN	0517-E (online)	https://purl.fdlp.gov/GPO/LPS68793
varying_title;norm_title;subject_650	Supplemental security income (SSI) in Pennsylvania	000587687	65220045		a	s	Electronic	SSA	SSA 1.19:SE 2/PA/	0517-E (online)	https://purl.fdlp.gov/GPO/LPS68794
norm_title;subject_650	An Act to Provide Financial Assistance for the Rehabilitation of the Benjamin Franklin National Memorial in Philadelphia, Pennsylvania, and the Development of an Exhibit to Commemorate the 300th Anniversary of the Birth of Benjamin Franklin.	000587759	66901018		a	m	Print	AE	AE 2.110:109-153	0575 (online)	https://purl.fdlp.gov/GPO/LPS68050;https://purl.fdlp.gov/GPO/LPS68051
norm_title	An Act to Designate the Facility of the United States Postal Service Located at 1826 Pennsylvania Avenue in Baltimore, Maryland, as the "Maryland State Delegate Lena K. Lee Post Office Building.".	000588475	68193067		a	m	Print	AE	AE 2.110:109-200	0575 (online)	https://purl.fdlp.gov/GPO/LPS69549;https://purl.fdlp.gov/GPO/LPS69550
norm_title;subject_650	An Act to Designate the Facility of the United States Postal Service Located at 3038 West Liberty Avenue in Pittsburgh, Pennsylvania, as the "Congressman James Grove Fulton Memorial Post Office Building.".	000588528	68455108		a	m	Print	AE	AE 2.110:109-190	0575 (online)	https://purl.fdlp.gov/GPO/LPS69624;https://purl.fdlp.gov/GPO/LPS69625
norm_title;subject_650	An Act to Designate the Facility of the United States Postal Service Located at 770 Trumbull Drive in Pittsburgh, Pennsylvania, as the "Clayton J. Smith Memorial Post Office Building.".	000588559	68481738		a	m	Print	AE	AE 2.110:109-196	0575 (online)	https://purl.fdlp.gov/GPO/LPS69644;https://purl.fdlp.gov/GPO/LPS69645
norm_title;subject_650	Flight 93 National Memorial, Somerset County, Pennsylvania	000588751	68813646		e	m	Electronic	I	I 29.8:F 64	0651-A (online)	https://purl.fdlp.gov/GPO/LPS68789
norm_title;subject_650	Hopewell Village National Historic Site, Pennsylvania (now Hopewell Furnace)	000589393	70008886		a	m	Electronic	I	I 29.58:8/961	0649-A-01 (online)	https://purl.fdlp.gov/GPO/LPS69186
norm_title	Gettysburg National Military Park, Pennsylvania	000589395	70009242		a	m	Online	I	I 29.58:9/992	0649-A-01 (online)	https://purl.fdlp.gov/GPO/LPS69187
norm_title	Creating client-centered state communities of justice	000589975	70184049		a	m	Electronic	Y	Y 3.L 52:2/C 61/FINAL	1089-A-05 (online)	https://purl.fdlp.gov/GPO/LPS71353
norm_title	Creating client-centered state communities of justice	000589980	70184796		a	m	Electronic	Y	Y 3.L 52:2/C 61/PAPERS	1089-A-05 (online)	https://purl.fdlp.gov/GPO/LPS71358
norm_title	Creating client-centered state communities of justice	000589983	70184959		a	m	Electronic	Y	Y 3.L 52:2/C 61/LIST	1089-A-05 (online)	https://purl.fdlp.gov/GPO/LPS71363
norm_title;subject_650	The challenge of brownfields :	000590343	70250579		a	m	Print	Y	Y 4.G 74/7:B 81/4	1016-B (online)	https://purl.fdlp.gov/GPO/LPS71577
norm_title;subject_650	United States--east coast, Pennsylvania--New Jersey, Delaware River, Philadelphia and Camden waterfronts 	000590395	70254874		e	s	Print	C	C 55.418/7:12313/	0191-B-13	
norm_title;subject_650	United States--east coast, Pennsylvania--New Jersey, Delaware River, Philadelphia and Camden waterfronts 	000590397	70254825		e	s	Print	C	C 55.418/7:12313/	0191-B-13	
norm_title;subject_650	United States--east coast, Pennsylvania--New Jersey, Delaware River, Philadelphia and Camden waterfronts 	000590399	52966987	48895137	e	s	Print	C	C 55.418/7:12313/	0191-B-13	
norm_title;subject_650	Geohydrology of the French Creek Basin and simulated effects of drought and ground-water withdrawals, Chester County, Pennsylvania 	000591020	55009293		a	m	Print	I	I 19.42/4:03-4263	0624-B (online)	https://purl.fdlp.gov/GPO/LPS48052
norm_title	Concept Sciences Incorporated, Hanover Township, Pennsylvania, February 19, 1999,	000591829	70964996		a	m	Electronic	FEM	FEM 1.115:127	0216-A-22 (online)	https://purl.fdlp.gov/GPO/LPS72930
norm_title;subject_650	Evacuation of Nanticoke, Pennsylvania due to metal processing plant fire (March 24, 1987)	000592740	71313726		a	m	Electronic	FEM	FEM 1.115:005	0216-A-22 (online)	https://purl.fdlp.gov/GPO/LPS74000
norm_title;subject_650	$15 million Sight and Sound Theater fire and building collapse, Lancaster County, Pennsylvania, January 1997	000592831	71325686		a	m	Electronic	FEM	FEM 1.115:097	0216-A-22 (online)	https://purl.fdlp.gov/GPO/LPS74150
norm_title;subject_650	Four firefighters killed, trapped by floor collapse, Brackenridge, Pennsylvania (December 20,1991)	000592935	71341474		a	m	Electronic	FEM	FEM 1.115:061	0216-A-22 (online)	https://purl.fdlp.gov/GPO/LPS74227
norm_title	Fort Necessity National Battlefield Site, Pennsylvania	000592940	71341705		a	m	Electronic	I	I 29.58:19	0649-A-01 (online)	https://purl.fdlp.gov/GPO/LPS74170
norm_title;subject_650	High-rise office building fire, One Meridian Plaza Philadelphia, Pennsylvania (February 23, 1991)	000593033	71360909		a	m	Electronic	FEM	FEM 1.115:049	0216-A-22 (online)	https://purl.fdlp.gov/GPO/LPS74303
norm_title;subject_650	An Act to Designate the Facility of the United States Postal Service Located at 210 West 3rd Avenue in Warren, Pennsylvania, as the "William F. Clinger, Jr. Post Office Building.".	000593280	71629184		a	m	Print	AE	AE 2.110:109-254	0575 (online)	https://purl.fdlp.gov/GPO/LPS74454;https://purl.fdlp.gov/GPO/LPS74455
varying_title;norm_title;subject_650	Logan Valley Mall, Altoona, Pennsylvania, December 16, 1994	000593297	71662202		a	m	Electronic	FEM	FEM 1.115:085	0216-A-22 (online)	https://purl.fdlp.gov/GPO/LPS74478
norm_title;subject_650	An Act to Designate the Facility of the United States Postal Service Located at 535 Wood Street in Bethlehem, Pennsylvania, as the "H. Gordon Payrow Post Office Building."	000593523	71819851		a	m	Print	AE	AE 2.110:109-261	0575 (online)	https://purl.fdlp.gov/GPO/LPS74520;https://purl.fdlp.gov/GPO/LPS74521
norm_title	Nominations of Shelia [i.e. Sheila] Bair, James B. Lockhart, III, Donald L. Kohn, and Kathleen L. Casey :	000593527	71261779		a	m	Print	Y	Y 4.B 22/3:S.HRG.109-464/ERRATA	1035-D (online)	https://purl.fdlp.gov/GPO/LPS74681;https://purl.fdlp.gov/GPO/LPS76022;https://purl.fdlp.gov/GPO/LPS76023
norm_title	United States--Great Lakes, Lake Erie--Ohio Pennsylvania, Erie to Geneva 	000593798	61516863		e	m	Print	C	C 55.418/7:14828/2005	0191-B-16	
norm_title;subject_650	Eight-fatality row house fire, Chester, Pennsylvania	000593870	73174928		a	m	Electronic	FEM	FEM 1.115:067	0216-A-22 (online)	https://purl.fdlp.gov/GPO/LPS74970
norm_title	Campus crime :	000594349	74670531		a	m	Print	Y	Y 4.J 89/2:S.HRG.109-590	1042-B (online)	https://purl.fdlp.gov/GPO/LPS75441
norm_title;notes	Comprehensive immigration reform :	000594633	75198358		a	m	Print	Y	Y 4.J 89/2:S.HRG.109-698/PT.2	1042-B (online)	https://purl.fdlp.gov/GPO/LPS75655;https://purl.fdlp.gov/GPO/LPS78693
norm_title	Stratigraphic framework of Cambrian and Ordovician rocks in the central Appalachian basin from Medina County, Ohio, through southwestern and south-central Pennsylvania to Hampshire County, West Virginia	000594661	52870942		a	m	Electronic	I	I 19.3:1839-K/2003	0620 (online)	https://purl.fdlp.gov/GPO/LPS75681
norm_title;subject_650	Regional farm bill field hearing :	000595685	76818787		a	m	Print	Y	Y 4.AG 8/3:S.HRG.109-641	1032-D (online)	https://purl.fdlp.gov/GPO/LPS76306
norm_title;subject_650	Three firefighters die in Pittsburgh house fire, Pittsburgh, Pennsylvania 	000595976	77080059		a	m	Electronic	FEM	FEM 1.115:078	0216-A-22 (online)	https://purl.fdlp.gov/GPO/LPS77062
norm_title;subject_650	Floor collapse claims two firefighters, Pittston, Pennsylvania (March 15, 1993)	000596041	77122360		a	m	Electronic	FEM	FEM 1.115:073	0216-A-22 (online)	https://purl.fdlp.gov/GPO/LPS77105
norm_title;subject_650	Pennsylvania, 2002	000596359	77523341		a	m	Electronic	C	C 3.256/7-2:EC 02-42 A-PA	0132-B-55 (online)	https://purl.fdlp.gov/GPO/LPS77312
norm_title;subject_650	Flood insurance study :	000596457	6731203		a	m	Print	FEM	FEM 1.209:420663	0594-C-41	
norm_title	Stratigraphic framework and depositional sequences in the lower Silurian regional oil and gas accumulation, Appalachian Basin, from Ashland County, Ohio, through southwestern Pennsylvania, to Preston County, West Virginia 	000596713	57669305		e	m	Print	I	I 19.91:I-2810	0619-G-08 (online)	https://purl.fdlp.gov/GPO/LPS77670
subject_651;norm_title	Enriching your American experience :	000596719	78599454		a	m	Print	I	I 29.2:AM 3/4	0650	
norm_title;subject_650	An Act to Designate the Facility of the United States Postal Service Located at 777 Corporation Street in Beaver, Pennsylvania, as the "Robert Linn Memorial Post Office Building.".	000597241	81150070		a	m	Print	AE	AE 2.110:109-345	0575 (online)	https://purl.fdlp.gov/GPO/LPS78170;https://purl.fdlp.gov/GPO/LPS78171
norm_title;subject_650	An Act to Designate the Facility of the United States Postal Service Located at 101 East Gay Street in West Chester, Pennsylvania, as the "Robert J. Thompson Post Office Building.".	000597282	81251908		a	m	Print	AE	AE 2.110:109-336	0575 (online)	https://purl.fdlp.gov/GPO/LPS78191
norm_title	A nation at war	000597643	83280026		a	m	Electronic	D	D 101.146/2:N 19	0307-A-17 (online)	https://purl.fdlp.gov/GPO/LPS78548
norm_title;subject_650	Flood damage reduction project plan :	000598138	85479361		a	m	Print	Y	Y 1.1/7:110-13	0996-B (online)	https://purl.fdlp.gov/GPO/LPS79117
norm_title	Keeping national parks relevant in the 21st century	000599745	123351063		a	m	Electronic	I	I 29.2:K 25	0648 (online)	https://purl.fdlp.gov/GPO/LPS80772
varying_title;norm_title;subject_650	A look at the National Flood Insurance Program and flood mitigation efforts :	000600375	123488041		a	m	Print	Y	Y 4.F 49/20:109-115	1013-D (online)	https://purl.fdlp.gov/GPO/LPS80907
norm_title	Climate change impacts in the Mid-Atlantic region	000600444	124153249		a	m	Electronic	EP	EP 11.2:C 61/2	0431-Y (online)	https://purl.fdlp.gov/GPO/LPS81441
norm_title	United States--east coast, Delaware--Pennsylvania--New Jersey, Delaware River, Wilmington to Philadelphia 	000600817	133090476	48895023	e	s	Print	C	C 55.418/7:12312/	0191-B-13	
norm_title	United States--east coast, Delaware--Pennsylvania--New Jersey, Delaware River, Wilmington to Philadelphia 	000600822	133091532		e	s	Print	C	C 55.418/7:12312/	0191-B-13	
norm_title	United States--east coast, Delaware--Pennsylvania--New Jersey, Delaware River, Wilmington to Philadelphia 	000600824	133089756		e	s	Print	C	C 55.418/7:12312	0191-B-13	
norm_title;subject_650	Mentoring and community-based solutions to delinquency and youth violence in Philadelphia :	000603358	154723346		a	m	Print	Y	Y 4.J 89/2:S.HRG.110-32	1042-A	
norm_title;subject_650	Burial and thermal history of the central Appalachian Basin, based on three 2-D models of Ohio, Pennsylvania, and West Virginia	000603679	164597172		a	m	Electronic	I	I 19.76:2006-1019	0624-H (online)	https://purl.fdlp.gov/GPO/LPS84815
norm_title;subject_650	Landslides in the Greater Pittsburgh region, Pennsylvania	000603835	166142829		a	m	Electronic	I	I 19.16:1229	0624 (online)	https://purl.fdlp.gov/GPO/LPS83773
norm_title;subject_650	Examining health care mergers in Pennsylvania :	000604037	163579593		a	m	Print	Y	Y 4.J 89/2:S.HRG.110-90	1042-B (online)	https://purl.fdlp.gov/GPO/LPS85231
norm_title;subject_650	Conservation Reserve Enhancement Program, Pennsylvania	000604430	53004786		a	m	Electronic	A	A 112.15:P 38	0068-E-01 (online)	https://purl.fdlp.gov/GPO/LPS85560
norm_title;subject_650	Conservation Reserve Enhancement Program, Pennsylvania Ohio River Basin	000604523	168536021		a	m	Electronic	A	A 112.15:P 38/2	0068-E-01 (online)	https://purl.fdlp.gov/GPO/LPS85563
subject_651;norm_title;subject_650	1980 census of population and housing	000604930	8996778		a	m	Microfiche	C	C 3.224/5:PHC 80-1-40/MAPS	156-J-38 (microfiche)	
subject_651;varying_title;norm_title;subject_650	1980 census of population and housing	000605266	9167313		a	m	Microfiche	C	C 3.224/5:PHC 80-1-266/MAPS	156-J-38 (microfiche)	
additional_creator_710;norm_title;subject_650	Reconnaissance of arsenic concentrations in ground water from bedrock and unconsolidated aquifers in eight northern-tier counties of Pennsylvania	000606102	81936829		a	m	Electronic	I	I 19.76:2006-1376	0624-H (online)	https://purl.fdlp.gov/GPO/LPS86711
norm_title;subject_650	State BEARFACTS ... Pennsylvania	000606215	174281638		a	s	Electronic	C	C 59.29/38:	0130-V-38 (online)	https://purl.fdlp.gov/GPO/LPS86870
norm_title;subject_650	An Act to Designate the Facility of the United States Postal Service Located at 896 Pittsburgh Street in Springdale, Pennsylvania, as the "Rachel Carson Post Office Building.".	000606349	175250268		a	m	Print	AE	AE 2.110:110-62	0575 (online)	https://purl.fdlp.gov/GPO/LPS87002;https://purl.fdlp.gov/GPO/LPS87003
norm_title;subject_650	In search of a Silurian Total Petroleum System in the Appalachian basin of New York, Ohio, Pennsylvania, and West Virginia 	000606388	175298132		a	m	Electronic	I	I 19.76:2007-1003	0624-H (online)	https://purl.fdlp.gov/GPO/LPS87042
norm_title;subject_650	The Pennsylvania defoliation application pilot test	000606932	180765499		a	m	Microfiche	NAS	NAS 1.26:173481	0830-H-14 (MF)	
norm_title	Selenium concentrations in middle Pennsylvanian coal-bearing strata in the central Appalachian Basin	000607053	123914690		a	m	Electronic	I	I 19.76:2007-1090	0624-H (online)	https://purl.fdlp.gov/GPO/LPS87701
subject_610;norm_title;subject_650	Managing timber to promote sustainable forests	000608498	180191757		a	m	Electronic	A	A 13.88:NRS-11	0083-B-06 (online)	https://purl.fdlp.gov/GPO/LPS88497
norm_title;subject_650	Analysis of flood-magnitude and flood-frequency data for streamflow-gaging stations in the Delaware and North Branch Susquehanna River basins in Pennsylvania	000608841	176632833		a	m	Electronic	I	I 19.76:2007-1235	0624-H (online)	https://purl.fdlp.gov/GPO/LPS88821
norm_title	Thermal maturity of Pennsylvanian coals and coaly shales, eastern shelf and Fort Worth basin, Texas	000609084	182746804		a	m	Electronic	I	I 19.76:2007-1312	0624-H (online)	https://purl.fdlp.gov/GPO/LPS89073
norm_title	Coal rank and stratigraphy of Pennsylvanian coal and coaly shale samples, Young County, north-central Texas	000609086	182746805		a	m	Electronic	I	I 19.76:2007-1313	0624-H (online)	https://purl.fdlp.gov/GPO/LPS89074
additional_creator_710;norm_title;subject_650	Ground-water-quality data in Pennsylvania	000609528	64677660		a	m	Electronic	I	I 19.121:150	0621-K (online)	https://purl.fdlp.gov/GPO/LPS89544
norm_title	Albright, Epifani, Caswell, and Wahlquist nominations :	000609629	180701752		a	m	Print	Y	Y 4.EN 2:S.HRG.110-157	1040-B (online)	https://purl.fdlp.gov/GPO/LPS88613;https://purl.fdlp.gov/GPO/LPS88614
varying_title;norm_title;subject_650	Effect of on-site wastewater disposal on quality of ground water and base flow	000609787	188954096		a	m	Electronic	I	I 19.76:2007-1253	0624-H (online)	https://purl.fdlp.gov/GPO/LPS89923;http://pubs.usgs.gov/of/2007/1253/
varying_title;norm_title;subject_650	Subcommittee hearing :	000609938	191676115		a	m	Print	Y	Y 4.SM 1:110-41	1031-B (online)	https://purl.fdlp.gov/GPO/LPS90041
norm_title;subject_650	Drought-trigger ground-water levels in Chester County, Pennsylvania, for the period of record ending May 2006	000609981	173259396		a	m	Electronic	I	I 19.121:292	0621-K (online)	https://purl.fdlp.gov/GPO/LPS90089
additional_creator_710;norm_title;subject_650	Concentrations of selected pharmaceuticals and antibiotics in south-central Pennsylvania waters, March through September 2006	000609993	174965621		a	m	Electronic	I	I 19.121:300	0621-K (online)	https://purl.fdlp.gov/GPO/LPS90097
norm_title	Proceedings of the twenty-second annual Conference on Analysis of Pollutants in the Environment	000610623	49877348		a	m	Electronic	EP	EP 1.104:P 94/2000/CD	0431-R	
norm_title;subject_650	An Act to Designate the Facility of the United States Postal Service Located at 44 North Main Street in Hughesville, Pennsylvania, as the "Master Sergeant Sean Michael Thomas Post Office."	000611206	212855400		a	m	Print	AE	AE 2.110:110-101	0575 (online)	https://purl.fdlp.gov/GPO/LPS91649;https://purl.fdlp.gov/GPO/LPS91650
norm_title	Potomac Heritage :	000611641	192107062		a	m	Print	I	I 29.6/5:P 76	0651-B-03	
