MATCHED_ON	TITLE	CGP#	OCLC_035	OCLC_019	RECTYPE	BIBLVL	RECFORM	AGENCY_CLASS	SUDOC	ITEM#	PURL
subject_651;varying_title;norm_title;subject_650	Navigation conditions at McAlpine Locks and Dam, Ohio River :	001057702	4579366		a	m	Print	D	D 103.24/2:2-749		
subject_651;norm_title;subject_650	Middle and Upper Ordovician nautiloid cephalopods of the Cincinnati arch region of Kentucky, Indiana, and Ohio 	001057716	896810969		a	m	Online	I	I 19.16:1066-P	0624 (online)	https://purl.fdlp.gov/GPO/gpo92237;https://pubs.usgs.gov/pp/1066p/report.pdf
subject_651;varying_title;norm_title;subject_650	Navigation conditions at Hannibal Locks and Dam, Ohio River, Ohio and West Virginia :	001057745	4557053		a	m	Print	D	D 103.24/2:2-796		
norm_title	Review of soils design, construction, and performance observations, Tom Jenkins Dam, Ohio 	001057970	4557727		a	m	Print	D	D 103.24/2:3-474		
subject_651;varying_title;norm_title	Effect of valve position on a sidewall port filling system, Newburgh Lock, Ohio River :	001058788	4026710		a	m	Print	D	D 103.24/2:H-68-4		
subject_651;varying_title;norm_title	Wave action and breakwater location, Vermilion Harbor, Ohio :	001058865	4026749		a	m	Print	D	D 103.24/2:H-70-5		
norm_title	The Work of the Ceramic Station of the Bureau of Mines at Columbus, Ohio, in Behalf of the Ceramic Industry. 	001058920	77495163		a	m	Print	I	I 28.23:2212		
subject_651;norm_title	Unsteady flow computations on the Ohio-Cumberland-Tennessee-Mississippi River system :	001059047	4060469		a	m	Print	D	D 103.24/2:H-74-8		
subject_651;varying_title;norm_title	Navigation conditions at Cannelton Locks and Dam, Ohio River :	001059249	4007639		a	m	Print	D	D 103.24/2:H-75-6		
subject_651;varying_title;norm_title;subject_650	Navigation conditions at Uniontown Locks and Dam, Ohio River :	001059254	3998962		a	m	Print	D	D 103.24/2:H-75-9		
norm_title	Hydrogeologic framework of the midwestern basins and arches region in parts of Indiana, Ohio, Michigan, and Illinois 	001059419	896811438		a	m	Online	I	I 19.16:1423-B	0624 (online)	https://purl.fdlp.gov/GPO/gpo92870;https://pubs.er.usgs.gov/publication/pp1423B
norm_title	Acoustical measurements of DOE/NASA MOD-0 wind turbine at Plum Brook Station, Ohio	001059680	1038519011		a	m	Microfiche	E	E 1.28:SERI/TR-635-1240		
subject_651;norm_title;subject_650	Ohio soil surveys.	001059780	1038532431		a	i	Online	A	A 57.38/35:	0102-B-35 (online)	https://purl.fdlp.gov/GPO/gpo92992;https://www.nrcs.usda.gov/wps/portal/nrcs/surveylist/soils/survey/state/?stateId=OH
subject_651;norm_title;subject_650	Knowledge, attitudes, and practices regarding influenza vaccination among employees at child care centers - Ohio 	001060598	707728417		a	m	Online	HE	HE 20.7125/2:2010-0025-3121	0499-F-16 (online)	https://purl.fdlp.gov/GPO/gpo91558;https://www.cdc.gov/niosh/hhe/reports/pdfs/2010-0025-3121.pdf
norm_title;subject_650	Formaldehyde exposures during Brazilian blowout hair smoothing treatment at a hair salon - Ohio 	001060625	1039723876		a	m	Online	HE	HE 20.7125/2:2011-0014-3147	0499-F-16 (online)	https://purl.fdlp.gov/GPO/gpo91573;https://www.cdc.gov/niosh/hhe/reports/pdfs/2011-0014-3147.pdf
norm_title;subject_650	Evaluation of exposure to toluene, ethanol, and isopropanol at an electronics manufacturer - Ohio 	001060646	1039724356		a	m	Online	HE	HE 20.7125/2:2009-0070-3137	0499-F-16 (online)	https://purl.fdlp.gov/GPO/gpo91585;https://www.cdc.gov/niosh/hhe/reports/pdfs/2009-0070-3137.pdf
varying_title;norm_title	Temperatures in cabs of freight locomotives passing through tunnels of the Chesapeake & Ohio Railroad 	001060683	41457510		a	m	Print	I	I 28.23:2624		
norm_title;subject_650	Metalworking fluid exposure at an aircraft engine manufacturing facility - Ohio 	001060840	1039892615		a	m	Online	HE	HE 20.7125/2:2010-0144-3164	0499-F-16 (online)	https://purl.fdlp.gov/GPO/gpo91664;https://www.cdc.gov/niosh/hhe/reports/pdfs/2010-0144-3164.pdf
norm_title	Solar project cost report for Columbia Gas System Service Corporation Office Building, Columbus, Ohio.	001060846	1039892719		a	m	Print	E	E 1.28:SOLAR/2068-79/60		
varying_title;norm_title	OTV propulsion issues :	001061451	1040597666		a	m	Online	NAS	NAS 1.55:2347	0830-H-10 (online)	https://purl.fdlp.gov/GPO/gpo93653;https://ntrs.nasa.gov/archive/nasa/casi.ntrs.nasa.gov/19850008680.pdf
varying_title;norm_title	Nonlinear constitutive relations for high temperature application, 1984 :	001061520	1040693775		a	m	Online	NAS	NAS 1.55:2369	0830-H-15 (online)	https://purl.fdlp.gov/GPO/gpo93690;https://ntrs.nasa.gov/archive/nasa/casi.ntrs.nasa.gov/19850023217.pdf
norm_title;subject_650	Environmental assessment for the presence of influenza viruses (2009 pandemic influenza A H1N1 and seasonal) in dental practices - Ohio 	001061647	1041110431		a	m	Online	HE	HE 20.7125/2:2010-0021-3120	0499-F-16 (online)	https://purl.fdlp.gov/GPO/gpo91606;https://www.cdc.gov/niosh/hhe/reports/pdfs/2010-0019-0021-3120.pdf
norm_title	The Midwestern basins and arches regional aquifer system in parts of Indiana, Ohio, Michigan, and Illinois :	001064354	896811400		a	m	Online	I	I 19.16:1423-A	0624 (online)	https://purl.fdlp.gov/GPO/gpo105997;https://pubs.usgs.gov/pp/1423a/report.pdf
notes;additional_creator_710;subject_650;subject_651;norm_title	Hydrogeology of the Scioto River Valley near Piketon, South-Central Ohio 	001065953	963246485		a	m	Online	I	I 19.13:1872	0625 (online)	https://purl.fdlp.gov/GPO/gpo106861;https://pubs.er.usgs.gov/publication/wsp1872
notes;additional_creator_710;subject_650;subject_651;norm_title	Ground-water resources of the Dayton area, Ohio 	001066285	963234977	1090382385	a	m	Online	I	I 19.13:1808	0625 (online)	https://purl.fdlp.gov/GPO/gpo107037;https://pubs.er.usgs.gov/publication/wsp1808
notes;additional_creator_710;subject_650;subject_651;norm_title	Floods of March 1964 along the Ohio River 	001066331	963236927		a	m	Online	I	I 19.13:1840-A	0625 (online)	https://purl.fdlp.gov/GPO/gpo107058;https://pubs.usgs.gov/wsp/1840a/report.pdf
norm_title	Nominations of David J. Ryder, Hester M. Peirce, and Robert J. Jackson, Jr. :	001066767	1048259479		a	m	Microfiche	Y	Y 4.B 22/3:S.HRG.115-118	1035-D (MF)	
subject_651;norm_title;subject_650	Surface water supply of Ohio and lower eastern Mississippi River drainages, 1906 	001067040	954176214	960951515	a	m	Online	I	I 19.13:205	0625 (online)	https://purl.fdlp.gov/GPO/gpo107347;https://pubs.usgs.gov/wsp/0205/report.pdf
subject_650;additional_creator_710;norm_title;notes	Potential development and recharge of ground water in Mill Creek Valley, Butler and Hamilton Counties, Ohio, based on analog model analysis 	001067208	963246614		a	m	Online	I	I 19.13:1893	0625 (online)	https://purl.fdlp.gov/GPO/gpo107430;https://pubs.er.usgs.gov/publication/wsp1893
norm_title;subject_650	Solar educational programs and courses, Ohio, Indiana.	001067230	1048595990		a	m	Print	E	E 1.85:OH 3		
subject_651;norm_title;subject_650	The underground waters of southwestern Ohio 	001067292	958982382	651930164;958983887	a	m	Online	I	I 19.13:259	0625 (online)	https://purl.fdlp.gov/GPO/gpo107476;https://pubs.usgs.gov/wsp/0259/report.pdf
subject_651;varying_title;norm_title;subject_650	Floods of Ohio and Mississippi rivers, January-February 1937 	001067655	958902011		a	m	Online	I	I 19.13:838	0625 (online)	https://purl.fdlp.gov/GPO/gpo107709;https://pubs.usgs.gov/wsp/0838/report.pdf
norm_title	The floods of March 1936 :	001067658	958901958		a	m	Online	I	I 19.13:800	0625 (online)	https://purl.fdlp.gov/GPO/gpo107713;https://pubs.usgs.gov/wsp/0800/report.pdf
subject_651;additional_creator_710;norm_title;subject_650	Coal reserves of the Pittsburgh (no. 8) bed in Belmont County, Ohio 	001068263	944376652	953290054	a	m	Online	I	I 19.4/2:363	0620-A (online)	https://purl.fdlp.gov/GPO/gpo107953;https://pubs.usgs.gov/circ/1955/0363/report.pdf
norm_title;subject_650	Biological and ecological science for Ohio, "The Buckeye State."	001068367	1049805313		a	m	Online	I	I 19.127:2018-3034	0621-L (online)	https://purl.fdlp.gov/GPO/gpo108016;https://pubs.usgs.gov/fs/2018/3034/fs20183034.pdf
subject_651;norm_title;subject_650	Time of travel of water in the Ohio River, Pittsburgh to Cincinnati 	001068605	953291276		a	m	Online	I	I 19.4/2:439	0620-A (online)	https://purl.fdlp.gov/GPO/gpo108099;https://pubs.usgs.gov/circ/1961/0439/report.pdf
norm_title	Performance tests of two cleanable impingement air filters type P-5 :	001076365	957470435		a	m	Online	C	C 13.38:6428		https://dx.doi.org/10.6028/NBS.RPT.6428;https://www.govinfo.gov/content/pkg/GOVPUB-C13-094330cd6cc4afc20ca322557f14eda2/pdf/GOVPUB-C13-094330cd6cc4afc20ca322557f14eda2.pdf;https://purl.fdlp.gov/GPO/gpo94769
norm_title	Report of examination of perlite-gypsum concrete roof deck, Gentile Air Force Base, Dayton, Ohio 	001076369	957470252		a	m	Online	C	C 13.38:3424		https://dx.doi.org/10.6028/NBS.RPT.3424;https://www.govinfo.gov/content/pkg/GOVPUB-C13-0a2267e81a8c17afdfb8a42673c0d62e/pdf/GOVPUB-C13-0a2267e81a8c17afdfb8a42673c0d62e.pdf;https://purl.fdlp.gov/GPO/gpo94670
norm_title	Performance tests of two throw-away type "Dust-Stop" air filters :	001076737	957470460		a	m	Online	C	C 13.38:6692		https://dx.doi.org/10.6028/NBS.RPT.6692;https://www.govinfo.gov/content/pkg/GOVPUB-C13-671a99b5b5eeb15f0426108cf30381e0/pdf/GOVPUB-C13-671a99b5b5eeb15f0426108cf30381e0.pdf;https://purl.fdlp.gov/GPO/gpo98838
norm_title	Experimental radiant heating and cooling system ; Reflection Point, Cincinnati, Ohio 	001076975	957470366		a	m	Online	C	C 13.38:4697		https://dx.doi.org/10.6028/NBS.RPT.4697;https://www.govinfo.gov/content/pkg/GOVPUB-C13-acec7037d119f784250ab196c0b53bfe/pdf/GOVPUB-C13-acec7037d119f784250ab196c0b53bfe.pdf;https://purl.fdlp.gov/GPO/gpo101755
norm_title;subject_650	Water resources of the Wheeling-Steubenville area, West Virginia and Ohio 	001079490	953289978		a	m	Online	I	I 19.4/2:340	0620-A (online)	https://purl.fdlp.gov/GPO/gpo108434;https://pubs.er.usgs.gov/publication/cir340
subject_650;additional_creator_710;norm_title;notes	Water resources of the Mahoning River basin, Ohio :	001080524	953267379		a	m	Online	I	I 19.4/2:177	0620-A (online)	https://purl.fdlp.gov/GPO/gpo109146;https://pubs.usgs.gov/circ/1952/0177/report.pdf
norm_title;subject_650	Asian Longhorned Beetle Cooperative Eradication Program in Clermont County, Ohio.	001082617	1139523361		a	m	Online	A	A 101.50:AS 4/13/2013	0030-A-31 (online)	https://purl.fdlp.gov/GPO/gpo131548;https://www.aphis.usda.gov/plant_health/ea/downloads/2012/ALB-OHClermontCountyRevisedEA.pdf
norm_title;subject_650	Asian Longhorned Beetle Cooperative Eradication Program in Clermont County, Ohio.	001082621	1139523315		a	m	Online	A	A 101.50:AS 4/13/2013-2	0030-A-31 (online)	https://purl.fdlp.gov/GPO/gpo131549;https://www.aphis.usda.gov/plant_health/ea/downloads/2013/OHClermontCountyRevised_EA_May_final.pdf
norm_title;subject_650	Asian Longhorned Beetle Cooperative Eradication Program in Clermont County, Ohio: environmental assessment, May 2012.	001082664	1139523280		a	m	Online	A	A 101.50:AS 4/13	0030-A-31 (online)	https://purl.fdlp.gov/GPO/gpo131527;https://www.aphis.usda.gov/plant_health/ea/downloads/2012/ALB-OH-ClermontCounty-2012-EA.pdf
norm_title;subject_650	Asian Longhorned Beetle eradication efforts in Clermont and Brown Counties, Ohio :	001082849	1139520926		a	m	Online	A	A 101.50:AS 4/12	0030-A-31 (online)	https://purl.fdlp.gov/GPO/gpo131663;https://www.aphis.usda.gov/plant_health/ea/downloads/ALB-Ohio-EA-Sept2011.pdf
norm_title	Nominations of Kathleen Laura Kraninger and Kimberly A. Reed :	001082920	1057123742		a	m	Online	Y	Y 4.B 22/3:S.HRG.115-348	1035-E (online)	https://purl.fdlp.gov/GPO/gpo110153;https://www.govinfo.gov/content/pkg/CHRG-115shrg32318/pdf/CHRG-115shrg32318.pdf
norm_title	Nominations of Kathleen Laura Kraninger and Kimberly A. Reed :	001083764	1057476728		a	m	Print	Y	Y 4.B 22/3:S.HRG.115-348	1035-C	
subject_651;norm_title	Quality of water in the upper Ohio river basin and at Erie, Pa	001083775	954172991	959614745	a	m	Online	I	I 19.13:161	0625 (online)	https://purl.fdlp.gov/GPO/gpo110617;http://pubs.usgs.gov/wsp/0161/report.pdf
notes;additional_creator_710;subject_650;subject_651;norm_title	Floods of January-February 1959 in Ohio 	001083779	953290884	964416791	a	m	Online	I	I 19.4/2:418	0620-A (online)	https://purl.fdlp.gov/GPO/gpo110471;https://pubs.usgs.gov/circ/1959/0418/report.pdf
norm_title	Nominations of Scott Garrett, Kimberly A. Reed, Spencer Bachus III, Judith DelZoppo Pryor, Claudia Slacik, and Mark Greenblatt :	001084421	1060569678		a	m	Microfiche	Y	Y 4.B 22/3:S.HRG.115-144	1035-D (MF)	
subject_650;norm_title;notes	Floods of January-February 1959 in Ohio and adjacent states 	001085179	963231607		a	m	Online	I	I 19.13:1750-A	0625 (online)	https://purl.fdlp.gov/GPO/gpo111363;https://pubs.usgs.gov/wsp/1750a/report.pdf
norm_title;subject_650	Analysis of emissions deterioration using Ohio and Wisconsin IM240 data :	001085597	1065523937		a	m	Online	EP	EP 6.52:EM 4/20/DRAFT	0484-E (online)	https://purl.fdlp.gov/GPO/gpo111508;http://nepis.epa.gov/Exe/ZyPDF.cgi?Dockey=P1002KJO.PDF
subject_651;norm_title	Conservation Reserve Enhancement Program - Pennsylvania Ohio River Basin.	001086654	1076275479		a	m	Online	A	A 112.15:P 38/2/2016	0068-E-01 (online)	https://purl.fdlp.gov/GPO/gpo94118;https://www.fsa.usda.gov/Assets/USDA-FSA-Public/usdafiles/FactSheets/2016/crep_pennsylvania_ohio_river_basin.pdf
norm_title	Conservation Reserve Enhancement Program - West Virginia Cheat, Kanawha, Little Kanawha, Monongahela, Potomac, and Ohio River watersheds.	001086675	1076344922		a	m	Online	A	A 112.15:W 52 V	0068-E-01 (online)	https://purl.fdlp.gov/GPO/gpo94123;https://www.fsa.usda.gov/Assets/USDA-FSA-Public/usdafiles/FactSheets/2018/crep_west_virginia_watersheds_may_2018.pdf
additional_creator_710;norm_title;subject_650	Chemical and isotopic characteristics of methane in groundwater of Ohio, 2016 	001087803	1078639036		a	m	Print	I	I 19.42/4-4:2018-5097		
additional_creator_710;norm_title;subject_650	Chemical and isotopic characteristics of methane in groundwater of Ohio, 2016 	001087813	1078688367		a	m	Online	I	I 19.42/4-4:2018-5097	0624-B-02 (online)	https://purl.fdlp.gov/GPO/gpo112797;https://pubs.usgs.gov/sir/2018/5097/sir20185097.pdf
norm_title;notes	Lake Erie: Ohio, Pennsylvania, New York intake water quality summary, 1970.	001087887	281780		a	m	Print	EP	EP 1.2:ER 4/970		
additional_creator_710;norm_title;notes	Lake Erie :	001087889	18900167		a	m	Print	EP	EP 1.2:ER 4/971		
norm_title;subject_650	Flood of August 1935 in the Muskingum River Basin, Ohio 	001088440	958902016		a	m	Online	I	I 19.13:869	0625 (online)	https://purl.fdlp.gov/GPO/gpo112957;https://pubs.usgs.gov/wsp/0869/report.pdf
subject_651;additional_creator_710;norm_title;subject_650	Time of travel of water in the great Miami River, Dayton to Cleves, Ohio 	001088517	953694572	965753790	a	m	Online	I	I 19.4/2:546	0620-A (online)	https://purl.fdlp.gov/GPO/gpo112823;https://pubs.usgs.gov/circ/1968/0546/report.pdf
subject_650;additional_creator_710;norm_title;notes	Analysis of water quality of the Mahoning River in Ohio 	001089828	963237116		a	m	Online	I	I 19.13:1859-C	0625 (online)	https://purl.fdlp.gov/GPO/gpo113957;http://pubs.er.usgs.gov/publication/wsp1859C
subject_651;norm_title;subject_650	The natural features and economic development of the Sandusky, Maumee, Muskingum, and Miami drainage areas in Ohio 	001090049	181164542	954174361;958424146	a	m	Online	I	I 19.13:91	0625 (online)	https://purl.fdlp.gov/GPO/gpo114191;https://pubs.usgs.gov/wsp/0091/report.pdf
subject_651;varying_title;norm_title;subject_650	Stream pollution by acid-iron wastes :	001090242	954175338	959714792	a	m	Online	I	I 19.13:186	0625 (online)	https://purl.fdlp.gov/GPO/gpo114306;http://pubs.usgs.gov/wsp/0186/report.pdf
varying_title;norm_title;subject_650	Prevention of stream pollution by distillery refuse :	001090323	954175262	959714849	a	m	Online	I	I 19.13:179	0625 (online)	https://purl.fdlp.gov/GPO/gpo114390;https://pubs.usgs.gov/wsp/0179/report.pdf
subject_651;norm_title;subject_650	The Ohio valley flood of March-April, 1913 :	001090349	769153294	954180300;1049965760	a	m	Online	I	I 19.13:334	0625 (online)	https://purl.fdlp.gov/GPO/gpo114413;https://pubs.usgs.gov/wsp/0334/report.pdf
subject_651;varying_title;norm_title;subject_650	The state of VA services in Ohio :	001090452	1081174016		a	m	Online	Y	Y 4.V 64/4:S.HRG.115-387	1046-A-03 (online)	https://purl.fdlp.gov/GPO/gpo114472;https://www.govinfo.gov/content/pkg/CHRG-115shrg30304/pdf/CHRG-115shrg30304.pdf
subject_651;norm_title;subject_650	The state of VA services in Ohio :	001090453	1080581123		a	m	Print	Y	Y 4.V 64/4:S.HRG.115-387	1046-A-01	
subject_650;additional_creator_710;norm_title;notes	Ground-water resources of the Cincinnati area, Butler and Hamilton Counties, Ohio 	001090686	1045797206		a	m	Online	I	I 19.13:999	0625 (online)	https://purl.fdlp.gov/GPO/gpo114688;https://pubs.er.usgs.gov/publication/wsp999
subject_651;varying_title;norm_title;subject_650	Motor carrier accident investigation: Gordons Transports Inc. accident - March 16, 1972 - Brooklyn, Ohio.	001092475	768496464		a	m	Print	TD	TD 2.309:72-3	0689-A-3	
subject_651;norm_title;subject_650	Bookkeepers, stenographers and office clerks in Ohio 1914 to 1929 	001092749	786273338	784841185;988836563	a	m	Online	L	L 13.3:95	0781 (online)	https://purl.fdlp.gov/GPO/gpo115965;https://fraser.stlouisfed.org/title/5402
norm_title	The deep channel and alluvial deposits of the Ohio Valley in Kentucky 	001093333	1047999877		a	m	Online	I	I 19.13:1411	0625 (online)	https://purl.fdlp.gov/GPO/gpo116376;https://pubs.er.usgs.gov/publication/wsp1411
norm_title	Nominations of Jelena McWilliams, Marvin Goodfriend, and Thomas E. Workman :	001093360	1086385096		a	m	Online	Y	Y 4.B 22/3:S.HRG.115-241	1035-E (online)	https://purl.fdlp.gov/GPO/gpo116386;https://www.govinfo.gov/content/pkg/CHRG-115shrg30196/pdf/CHRG-115shrg30196.pdf
norm_title	Nominations of Jelena McWilliams, Marvin Goodfriend, and Thomas E. Workman :	001093690	1088441847		a	m	Print	Y	Y 4.B 22/3:S.HRG.115-241	1035-C	
subject_651;additional_creator_710;norm_title;subject_650	Forest statistics for the glaciated region of Ohio.	001093757	1045580799		a	m	Online	A	A 13.68/9:16	0086-C (online)	https://purl.fdlp.gov/GPO/gpo116719;https://www.fs.fed.us/nrs/pubs/CSFES_forest_survey_release/csfes_forsurvrel-16_1954.pdf
subject_651;additional_creator_710;norm_title;subject_650	Ohio's forests and wood-using industries 	001093779	1049950760		a	m	Online	A	A 13.40/5:19	0086-C (online)	https://purl.fdlp.gov/GPO/gpo116736;https://www.fs.fed.us/nrs/pubs/other/1956/csfes_forsurvrel-19_1956.pdf
subject_651;norm_title;subject_650	Industrial accidents to women in New Jersey, Ohio, and Wisconsin.	001093835	760057318	786287375;1035277391	a	m	Online	L	L 13.3:60	0781 (online)	https://purl.fdlp.gov/GPO/gpo116787;https://fraser.stlouisfed.org/title/5371
subject_651;norm_title;subject_650	Ohio's timber harvest revealed in stumps 	001093982	1049962510		a	m	Online	A	A 13.40/5:18	0086-C (online)	https://purl.fdlp.gov/GPO/gpo116840;https://www.fs.fed.us/nrs/pubs/CSFES_forest_survey_release/csfes_forsurvrel-18_1955.pdf
norm_title;subject_650	Fluvial sediment in Hocking River subwatershed 1 (North Branch Hunters Run), Ohio 	001094042	963234864		a	m	Online	I	I 19.13:1798-I	0625 (online)	https://purl.fdlp.gov/GPO/gpo116892;https://pubs.usgs.gov/wsp/1798i/report.pdf
subject_651;norm_title;subject_650	Women in Ohio industries :	001094155	784841139	778164536;786270541;988838682;1029954410;1035268320	a	m	Online	L	L 13.3:44	0781 (online)	https://purl.fdlp.gov/GPO/gpo116973;https://fraser.stlouisfed.org/title/5362
norm_title	Water quality in the Lake Erie-Lake Saint Clair drainages :	001094633	681756861	624181157	a	m	Online	I	I 19.4/2:1203	0620-A (online)	https://purl.fdlp.gov/GPO/LPS11192;https://pubs.usgs.gov/circ/circ1203/pdf/circ1203.pdf
subject_651;norm_title;subject_650	Water quality in the Great and Little Miami River Basins, Ohio and Indiana, 1999-2001 	001095840	681844343	55660280;622970819;1031633635;1031756897;1041735426	a	m	Online	I	I 19.4/2:1229	0620-A (online)	https://purl.fdlp.gov/GPO/LPS49549;https://pubs.usgs.gov/circ/2004/1229/pdf/circular1229.pdf
norm_title;subject_650	Hydrology of the alluvial deposits in the Ohio River Valley in Kentucky 	001096014	963236873		a	m	Online	I	I 19.13:1818	0625 (online)	https://purl.fdlp.gov/GPO/gpo118118;https://pubs.usgs.gov/wsp/1818/report.pdf
subject_651;norm_title;subject_650	Quality of surface waters of the United States, 1960 ;	001097369	963229805		a	m	Online	I	I 19.13:1742	0625 (online)	https://purl.fdlp.gov/GPO/gpo119147;https://pubs.usgs.gov/wsp/1742/report.pdf
subject_650;additional_creator_710;norm_title;notes	Hydrogeology of a spring in a glacial terrane near Ashland, Ohio 	001097411	961366183		a	m	Online	I	I 19.13:1619-A	0625 (online)	https://purl.fdlp.gov/GPO/gpo119172;https://pubs.usgs.gov/wsp/1619a/report.pdf
norm_title;subject_650	Charging electric vehicles in smart cities: an EVI-PRO analysis of Columbus, Ohio 	001098000	1099435883		a	m	Online	E	E 9.22:NREL/PR-5400-71776	0430-P-09 (online)	https://purl.fdlp.gov/GPO/gpo119506;https://www.nrel.gov/docs/fy19osti/71776.pdf
subject_610;norm_title	Baltimore and Ohio Railroad Company, Lawrenceburg, Indiana :	001098206	1045426591		a	m	Print	TD	TD 3.110/3:121		
subject_651;norm_title;subject_650	Penn Central Transportation Company, Ashtabula, Ohio :	001098335	1045429305		a	m	Print	TD	TD 3.110/3:157		
subject_651;norm_title;subject_650	Penn Central Transportation Company, Mansfield, Ohio :	001098338	1045429056		a	m	Print	TD	TD 3.110/3:153		
norm_title;subject_650	Escherichia coli and microbial source tracking marker concentrations in and near a constructed wetland in Maumee Bay State Park, Oregon, Ohio, 2015-16 	001098972	1101177752		a	m	Online	I	I 19.42/4-4:2018-5127	0624-B-02 (online)	https://purl.fdlp.gov/GPO/gpo119926;https://pubs.er.usgs.gov/publication/sir20185127
subject_651;norm_title;subject_650	Census of manufactures: 1905: Ohio.	001099075	35917627		a	m	Print	C	C 3.3:58		
subject_651;norm_title;subject_650	Transportation on the Ohio River system :	001099225	986592		a	m	Print	W	W 7.2:OH 3/4/927		
norm_title;subject_650	Stream-flow measurements of the Mississippi River and its tributaries between Clarksville, Mo., and the mouth of the Ohio River, 1866-1934 	001099232	10572752		a	m	Print	W	W 7.27:1		
subject_651;additional_creator_710;norm_title;subject_650	Chesapeake and Ohio Canal National Historical Park Junior Ranger activity book.	001099249	1105810122		a	m	Print	I	I 29.171:C 42		
varying_title;norm_title	Nomination hearing: Rostin Benham, of New Jersey, Brian D. Quintenz, of Ohio, and Dawn DeBerry Stump, of Texas, to be a commissioner of the Commodity Futures Trading Commission :	001099327	1101668959		a	m	Print	Y	Y 4.AG 8/3:S.HRG.115-595	1032-C	
subject_651;norm_title;notes	The Ohio River :	001099381	1025064	4315499	a	m	Print	W	W 7.2:OH 3/2/5TH ED./1935		
norm_title;subject_650	An Act to Designate the Facility of the United States Postal Service Located at 530 Claremont Avenue in Ashland, Ohio, as the 'Bill Harris Post Office."	001099784	1102596141		a	m	Online	AE	AE 2.110:115-295	0575-A-02 (online)	https://purl.fdlp.gov/GPO/gpo120828;https://purl.fdlp.gov/GPO/gpo120829;https://www.govinfo.gov/content/pkg/PLAW-115publ295/pdf/PLAW-115publ295.pdf;https://www.govinfo.gov/content/pkg/PLAW-115publ295/html/PLAW-115publ295.htm
norm_title	Nominations of Kathleen Laura Kraninger and Kimberly A. Reed :	001099815	1102602430		a	m	Microfiche	Y	Y 4.B 22/3:S.HRG.115-348	1035-D (MF)	
varying_title;subject_650;subject_651;norm_title;subject_610	Baltimore & Ohio Railroad, Youngstown, Ohio :	001099948	849528304		a	m	Print	TD	TD 3.110/3:219		
norm_title;subject_650	Penn Central Transportation Company, Genoa, Ohio :	001100027	1045428857		a	m	Print	TD	TD 3.110/3:147		
varying_title;norm_title	Nomination hearing: Rostin Benham, of New Jersey, Brian D. Quintenz, of Ohio, and Dawn DeBerry Stump, of Texas, to be a commissioner of the Commodity Futures Trading Commission :	001100354	1103670282		a	m	Online	Y	Y 4.AG 8/3:S.HRG.115-595	1032-E (online)	https://purl.fdlp.gov/GPO/gpo121523;https://www.govinfo.gov/content/pkg/CHRG-115shrg29641/pdf/CHRG-115shrg29641.pdf
norm_title;subject_650	An Act to Designate the Federal Building and United States Courthouse Located at 200 West 2nd Street in Dayton, Ohio, as the "Walter H. Rice Federal Building and United States Courthouse."	001100712	1104212075		a	m	Online	AE	AE 2.110:115-312	0575-A-02 (online)	https://purl.fdlp.gov/GPO/gpo121708;https://purl.fdlp.gov/GPO/gpo121709;https://www.govinfo.gov/content/pkg/PLAW-115publ312/pdf/PLAW-115publ312.pdf;https://www.govinfo.gov/content/pkg/PLAW-115publ312/html/PLAW-115publ312.htm
norm_title;subject_650	An Act to Designate the Federal Building and United States Courthouse Located at 200 West 2nd Street in Dayton, Ohio, as the "Walter H. Rice Federal Building and United States Courthouse."	001101023	1104796858		a	m	Print	AE	AE 2.110:115-312	0575	
norm_title;subject_650	An Act to Designate the Facility of the United States Postal Service Located at 530 Claremont Avenue in Ashland, Ohio, as the 'Bill Harris Post Office."	001101057	1104820924		a	m	Print	AE	AE 2.110:115-295	0575	
subject_651;norm_title;subject_650	Archeological investigations at site 33SU121, Cuyahoga Valley National Park, Summit County, Ohio 	001102301	1107881520		a	m	Online	I	I 29.59/9-3:127	0646-A-06 (online)	https://purl.fdlp.gov/GPO/gpo122985;https://www.nps.gov/mwac/Publications/pdf/Technical_Report_127.pdf
subject_651;norm_title;subject_650	Archeological investigations at the Savacoal property in Boston Village, Cuyahoga Valley National Park, Summit County, Ohio 	001102303	1107881656		a	m	Online	I	I 29.59/9-3:128	0646-A-06 (online)	https://purl.fdlp.gov/GPO/gpo122987;https://www.nps.gov/mwac/Publications/pdf/Technical_Report_128.pdf
subject_651;norm_title;subject_650	An archeological inventory and assessment of eight archeological sites in the Boston area, Boston Township, Summit County, Ohio 	001102344	1107989806		a	m	Online	I	I 29.59/9-3:129	0646-A-06 (online)	https://purl.fdlp.gov/GPO/gpo123016;https://www.nps.gov/mwac/publications/pdf/Technical_Report_129.pdf
norm_title;subject_650	An Act to Designate the Veterans Memorial and Museum in Columbus, Ohio, as the National Veterans Memorial and Museum, and for Other Purposes.	001104478	1112357161		a	m	Print	AE	AE 2.110:115-186	0575	
