MATCHED_ON	TITLE	CGP#	OCLC_035	OCLC_019	RECTYPE	BIBLVL	RECFORM	AGENCY_CLASS	SUDOC	ITEM#	PURL
norm_title;subject_651;subject_650	Geochemical database for the Boulder Batholith and its satellitic plutons, southwest Montana 	000654906	427853467	642067264;1225704492	a	m	Direct electronic	I	I 19.121:454	0621-K	
norm_title;subject_650	Relation between streamflow of Swiftcurrent Creek, Montana, and the geometry of passage for bull trout (Salvelinus confluentus)	000655167	472435892		a	m	Electronic	I	I 19.42/4-4:2009-5100	0624-B-02 (online)	https://purl.fdlp.gov/GPO/LPS116084
norm_title;varying_title;additional_creator_710;subject_650	Montana crop & livestock reporter	000655314	212845450		a	s	Electronic	A	A 92.58/26-2:	0122-A-84 (online)	https://purl.fdlp.gov/GPO/LPS117265
norm_title;varying_title;subject_651;subject_650	Montana :	000655546	476219187		e	m	Print	I	I 53.11/4-2:45106-E 1-TM-100/2009	0619-G-16	
norm_title;varying_title;subject_651;subject_650	Montana :	000655549	476186585		e	m	Print	I	I 53.11/4:45106-E 1-TM-100/2009	0619-G-16	
norm_title;varying_title;subject_651;subject_650	Montana :	000655552	476200483		e	m	Print	I	I 53.11/4-2:46108-E 1-TM-100/2009	0619-G-16	
norm_title;varying_title;subject_651;subject_650	Montana :	000655555	476200498		e	m	Print	I	I 53.11/4:46108-E 1-TM-100/2009	0619-G-16	
norm_title	Total petroleum systems and geologic assessment of oil and gas resources in the Powder River basin province, Wyoming and Montana	000656317	492405219		a	m	Electronic	I	I 19.121:69-U	0621-K (online)	https://purl.fdlp.gov/GPO/LPS117979
norm_title;varying_title;subject_650	Montana	000656647	495467055		a	s	Electronic	Y	Y 3.N 21/29:20/M 76/	1089-U-29 (online)	https://purl.fdlp.gov/GPO/LPS117914
norm_title;varying_title;subject_651;subject_650	Montana :	000656767	495805569		e	m	Print	I	I 53.11/4-2:48114-E 1-TM-100/2009	0619-G-16	
norm_title;varying_title;subject_651;subject_650	Montana :	000656771	495796509		e	m	Print	I	I 53.11/4:48114-E 1-TM-100/2009	0619-G-16	
norm_title;subject_650	Three years of hillslope sediment yields following the Valley Complex fires, western Montana	000660536	557349765		a	m	Electronic	A	A 13.78:RMRS-RP-77	0083-B (online)	https://purl.fdlp.gov/GPO/LPS120519
norm_title;subject_650	Three years of hillslope sediment yields following the Valley Complex fires, western Montana 	000660542	471463039		a	m	Print	A	A 13.78:RMRS-RP-77		
norm_title	Crow Indian Reservation :	000661130			a	m	Print	Y	Y 4.IN 2/2:C 88/1		
norm_title	Survey and allotment of lands in Crow Reservation, Mont. :	000661146			a	m	Print	Y	Y 4.IN 2/2:C 88/3		
norm_title	Funds appropriated for care and relief of Indians shall be expended through certain public agencies of California, Wisconsin, and Montana :	000661225			a	m	Print	Y	Y 4.IN 2/2:F 96		
norm_title;subject_650	Papers relating to talks and councils held with Indians in Dakota and Montana territories, 1866-69.	000661678			a	m	Print	Y	Y 4.IN 2/2:P 19		
norm_title;subject_650	Pine Bluffs Rural Electric Company, Wyoming, and Helena Valley Irrigation District, Montana :	000662490	21646026		a	m	Print	Y	Y 4.IN 8/13:P 65		
norm_title;subject_650	To establish 2 migratory waterfowl zones in Montana, and amending Migratory Bird Treaty Act :	000662636			a	m	Print	Y	Y 4.IN 8/3:M 58	0305	
norm_title;subject_650	Montana freight rates :	000662668			a	m	Print	Y	Y 4.IN 8/3:M 76	1041	
norm_title;subject_651;subject_650	Closure of underground copper mines :	000662706	3073324		a	m	Print	Y	Y 4.IN 8/13:C 79	1040	
norm_title;subject_651;subject_650	Oversight of electric power contract, Montana.	000662757	89194		a	m	Print	Y	Y 4.IN 8/13:EL 2	1040	
norm_title;subject_651	Designating Rock Creek in Montana as part of the wild and scenic rivers system :	000662814	703845		a	m	Print	Y	Y 4.IN 8/13:R 59/2	1040	
norm_title;subject_651	Grant-Kohrs Ranch National Historic Site :	000663126	572533		a	m	Print	Y	Y 4.IN 8/13:G 76/2	1040	
norm_title;subject_650	Helena Valley irrigation district :	000663348	21643494		a	m	Print	Y	Y 4.IN 8/13:H 36/3	1040	
norm_title	Amendment to the Idaho admission act and conveyance of certain lands to August Sobotka and Joseph J. Tomalino of Intake, Montana :	000663454	1179226		a	m	Print	Y	Y 4.IN 8/13:ID 1/2	1040	
norm_title;subject_651;subject_650	Review of recommendations for construction of Yellowtail Dam (Montana-Wyoming) and Hardin irrigation (Montana) units, Missouri River basin project by Bureau of Reclamation, Dept. of the Interior.	000663797	21659876		a	m	Print	Y	Y 4.IN 8/13:Y 3		
norm_title	Opinion and order of District Court of U.S. for the district of Montana in Yellowtail Dam site case :	000663821			a	m	Print	Y	Y 4.IN 8/13:Y 3/5		
norm_title;subject_651	Second report from chairman of ... on Construction Program Conference for Hardin Unit (Yellowtail Dam), Missouri River Basin Project ((Montana and other public works projects.	000663824			a	m	Print	Y	Y 4.IN 8/13:Y 3/6		
norm_title;subject_650	Additional judges, Arizona, Montana, Michigan, and New York :	000664089			a	m	Print	Y	Y 4.J 89/1:AR 4/4		
norm_title	Defense minerals policy :	000664207	21643317		a	m	Print	Y	Y 4.IN 8/13:M 66/3	1040	
norm_title;subject_650	Mineral and water resources of Montana :	000664341			a	m	Print	Y	Y 4.IN 8/13:M 66/21		
norm_title	Missouri Breaks Scenic Recreation River :	000664463	554014		a	m	Print	Y	Y 4.IN 8/13:M 69 O/5	1040	
norm_title;subject_651;subject_650	Mining activities in the Custer and Gallatin National Forests in Montana :	000664472	267556		a	m	Print	Y	Y 4.IN 8/13:M 76	1040	
norm_title;subject_651;subject_650	Montana wilderness :	000664485	1860847	1865777	a	m	Print	Y	Y 4.IN 8/13:M 76/2	1040	
norm_title	Common Varieties Act :	000664751	11072740		a	m	Print	Y	Y 4.IN 8/13:V 42	1040	
norm_title;additional_creator_710;subject_650	Travel times, streamflow velocities, and dispersion rates in the Yellowstone River, Montana	000665097	610041328		a	m	Electronic	I	I 19.42/4-4:2009-5261	0624-B-02 (online)	https://purl.fdlp.gov/GPO/LPS121853;http://pubs.usgs.gov/sir/2009/5261/downloads/sir2009-5261.pdf
norm_title;additional_creator_710;subject_650	Travel times, streamflow velocities, and dispersion rates in the Yellowstone River, Montana 	000665102	517898526		a	m	Print	I	I 19.42/4-4:2009-5261		
norm_title;subject_651;subject_650	Lincoln back country wilderness area, Montana :	000665201	8818		a	m	Print	Y	Y 4.IN 8/13:L 63	1040	
norm_title;notes;subject_650	Lincoln Back Country Wilderness area, Montana :	000665209	14555		a	m	Print	Y	Y 4.IN 8/13:L 63/969	1040	
norm_title	Water-quality, bed-sediment, and biological data (October 2007 through September 2008) and statistical summaries of long-term data for streams in the Clark Fork Basin, Montana 	000665504	459787599		a	m	Print	I	I 19.76:2009-1178		
norm_title;subject_651;subject_650	Repayment contracts for Frenchtown, Malta, and Glasgow irrigation districts, Montana :	000667416	14925759		a	m	Print	Y	Y 4.IN 8/14:82/10	1023	
norm_title;subject_651;subject_650	Montana Indians :	000667962	21660424		a	m	Print	Y	Y 4.IN 8/14:84/18	1023	
norm_title;subject_651	Compensation to Crow Indians for lands in Huntley reclamation project, Montana :	000668299	21726534		a	m	Print	Y	Y 4.IN 8/14:85/23	1023	
norm_title;varying_title;notes;subject_650	Lolo National Forest, Superior Ranger District, Montana, 2009 :	000668510	466617329		e	m	Print	A	A 13.13:L 83/8		
norm_title;subject_651;subject_650	Construction, reconstruction, and improvement of Alaska Highway; and water resources development program in Montana by the Corps of Engineers.	000670449	64289		a	m	Print	Y	Y 4.P 96/11:91-20	1024	
norm_title	Securing the northern border	000680524	613226167		a	m	Online	Y	Y 4.G 74/9:S.HRG.110-1024	1037-D (online)	https://purl.fdlp.gov/GPO/LPS122089;http://frwebgate.access.gpo.gov/cgi-bin/getdoc.cgi?dbname=110_senate_hearings&docid=f:44121.pdf
norm_title	Securing the northern border :	000680525	612000829		a	m	Print	Y	Y 4.G 74/9:S.HRG.110-1024	1037-B	
norm_title;subject_651	Interior Department territorial papers, Montana, 1867-89.	000686388			a	m	Print	GS	GS 4.20:192		
norm_title;subject_651	State Department territorial papers, Montana, 1864-72.	000687791			a	m	Print	GS	GS 4.20:356		
norm_title;subject_650	Final environmental impact statement, Ashland travel management :	000689349	470814744		a	m	Print	A	A 13.92:AS 3/6		
norm_title;subject_650	Evolution of Montana agriculture in early period 	000690396			a	m	Print	A	A 1.2:AG 8/9		
norm_title;subject_650	Records of Montana Superintendency of Indian Affairs, 1867-73 	000691248			a	m	Print	GS	GS 4.20:833		
norm_title;subject_650	Northwest Montana, Wetland Management District, Flathead county :	000691359	639903990		a	m	Print	I	I 49.44/2:F 61/2010	0612-C	
norm_title	Total petroleum systems and geologic assessment of oil and gas resources in the Powder River basin province, Wyoming and Montana	000691549	639951697		a	m	Electronic	I	I 19.121:69-U/2010	0621-K (online)	https://purl.fdlp.gov/GPO/LPS122642;http://pubs.usgs.gov/dds/dds-069/dds-069-u/
norm_title	Total petroleum systems and geologic assessment of oil and gas resources in the Powder River basin province, Wyoming and Montana	000691554	636666075		a	m	Electronic	I	I 19.121:69-U/2010	0621-K	
norm_title;subject_650	Information on South Fork of Flathead, Sun River, and Pentagon primitive areas, Flathead and Lewis & Clark National Forests, Montana.	000692239			a	m	Print	A	A 13.2:F 61		
norm_title;subject_650	Final environmental impact statement, Ashland travel management	000693491	652431934		a	m	Online	A	A 13.92:AS 3/6	0080-F (online)	https://purl.fdlp.gov/GPO/LPS124409;http://www.fs.fed.us/r1/custer/projects/planning/nepa/d4_travel_mgmt/index.shtml
norm_title	Yellowstone River basin and adjacent coal areas :	000693855			a	m	Print	A	A 1.2:Y 3		
norm_title	Yellowstone River basin and adjacent coal areas :	000693856			a	m	Print	A	A 1.2:Y 3/2		
norm_title;subject_650	Spruce budworm :	000694304			a	m	Print	A	A 13.2:SP 88/5		
norm_title;subject_650	Forest protection against spruce budworm :	000694305			a	m	Print	A	A 13.2:SP 88/6		
norm_title;subject_650	Availability of pulp timber in Colorado and Eastern Montana.	000697769			a	m	Print	A	A 13.2:P 96/11		
norm_title	Bitterroot National Forest, Montana and Idaho :	000698239			a	m	Print	A	A 13.13:B 54/941		
norm_title;subject_650	Service study of butt-treated lodgepole pine pole stubs installed in Bozemen-Flathead telephone line, Gallatin National Forest, Montana :	000698638			a	m	Print	A	A 13.27:P 75		
norm_title;subject_650	On roof of the continent :	000699996			a	m	Print	A	A 13.13:ID 1/2		
norm_title;subject_650	Forest visitors map :	000700253			a	m	Print	A	A 13.13:K 13/2		
norm_title;subject_650	Report of Federal Trade Commission on petroleum trade in Wyoming and Montana, July 13, 1922 :	000700701			a	m	Print	FT	FT 1.2:P 44/4		
norm_title;subject_650	Forest resources of Montana :	000700944			a	m	Print	A	A 13.50:5	0083	
norm_title;subject_650	Montana's largest big-game refuge :	000701038			a	m	Print	A	A 13.13:M 76		
norm_title;varying_title;subject_650	Coeur d'Alene Nat. For., Idaho & Montana :	000702802			a	m	Print	A	A 13.28:C 65		
norm_title	Upper Ruby Cattle & Horse Allotment Management Plan :	000703892			a	m	Print	A	A 13.92:UP 6/APP./BK.2		
norm_title	Beaverhead Natl. For., Montana, 1981.	000704317			a	m	Print	A	A 13.92/2:B 38/MAP		
norm_title;subject_650	Forest resources of western Montana :	000704856			a	m	Print	A	A 13.80:INT-1		
norm_title;subject_650	Descriptive analysis of Montana's forest resources :	000704959			a	m	Print	A	A 13.80:INT-11		
norm_title;subject_650	Montana timber production and mill residues, 1976.	000705033			a	m	Print	A	A 13.80:INT-20		
norm_title;subject_650	Output of timber products in Montana, 1962 	000705464			a	m	Print	A	A 13.78:INT-11		
norm_title;subject_651;subject_650	Important farmlands, Dawson County, Montana 	000705846	7906316	82269254	e	m	Print	A	A 57.69:D 32/2/FACT SHEET		
norm_title;subject_650	Changes in sodium absorption ratios following revegetation of coal mine spoils in southeastern Montana.	000705867			a	m	Print	A	A 13.78:INT-287		
norm_title;subject_650	Native shrubs :	000705933			a	m	Print	A	A 13.78:INT-331		
norm_title;subject_650	Bark beetle risk in mature ponderosa pine forests in western Montana :	000705980			a	m	Print	A	A 13.78:INT-119		
norm_title	Petroleum systems and geologic assessment of oil and gas in the Bighorn Basin province, Wyoming and Montana	000706034	648001009		a	m	Online	I	I 19.121:69-V	0621-K (online)	https://purl.fdlp.gov/GPO/LPS124085;http://pubs.usgs.gov/dds/dds-069/dds-069-v/
norm_title	Petroleum systems and geologic assessment of oil and gas in the Bighorn Basin province, Wyoming and Montana	000706036	643074301		a	m	Direct electronic	I	I 19.121:69-V	0621-K	
norm_title;subject_650	Montana's post and pole industry :	000706215			a	m	Print	A	A 13.78:INT-398		
norm_title;subject_650	Influence of overstory removal and western spruce budworm defoliation on growth of advance conifer regeneration in Montana.	000706353			a	m	Print	A	A 13.78:INT-409		
norm_title;subject_650	Avalanche hazard reduction by Burlington Northern Santa Fe Railway in Glacier National Park and Flathead National Forest, Montana, record of decision.	000706498	953992823		a	m	Online	I	I 29.79/6:G 45/2/RECORD	0651-B-08 (online)	https://purl.fdlp.gov/GPO/gpo70520;https://parkplanning.nps.gov/document.cfm?parkId=61&projectId=12355&documentID=25028
subject_651;notes;norm_title;varying_title;additional_creator_710;subject_650	Avalanche hazard reduction by Burlington Northern Santa Fe Railway in Glacier National Park and Flathead National Forest, Montana :	000706500	244339113		a	m	Print	I	I 29.79/6:G 45/2		
norm_title;subject_650	Ways to attract non-game birds in Montana and Wyoming.	000706773			a	m	Print	A	A 57.2:B 53/3		
norm_title;subject_650	Biological evaluation of 1958 spruce spider mite infestations in Montana.	000706830			a	m	Print	A	A 13.65/2:SP 8/958		
norm_title;varying_title;subject_651;subject_650	Montana :	000707475	648997725		e	m	Print	I	I 53.11/4-2:47114-E 1-TM-100/2009	0619-G-16	
norm_title;varying_title;subject_651;subject_650	Montana :	000707482	648999305		e	m	Print	I	I 53.11/4:47114-E 1-TM-100/2009	0619-G-16	
norm_title;varying_title;subject_651;subject_650	Montana :	000707546	648993553		e	m	Print	I	I 53.11/4-2:47104-A 1-TM-100/2010	0619-G-16	
norm_title;varying_title;subject_651;subject_650	Montana :	000707556	649013352		e	m	Print	I	I 53.11/4:47104-A 1-TM-100/2010	0619-G-16	
norm_title;varying_title;subject_650	Montana :	000707567	648993646		e	m	Print	I	I 53.11/4-2:46105-A 1-TM-100/2010	0619-G-16	
norm_title;varying_title;subject_651;subject_650	Montana :	000707589	649019179		e	m	Print	I	I 53.11/4-2:48113-E 1-TM-100/2009	0619-G-16	
norm_title;varying_title;subject_651;subject_650	Montana :	000707593	649020061		e	m	Print	I	I 53.11/4:48113-E 1-TM-100/2009	0619-G-16	
norm_title;varying_title;subject_651;subject_650	Montana :	000707600	649029199		e	m	Print	I	I 53.11/4-2:45113-E 1-TM-100/2009	0619-G-16	
norm_title;varying_title;subject_651;subject_650	Montana :	000707602	649029228		e	m	Print	I	I 53.11/4:45113-E 1-TM-100/2009	0619-G-16	
norm_title;varying_title;subject_651;subject_650	Montana :	000707611	649036487		e	m	Print	I	I 53.11/4-2:48113-A 1-TM-100/2009	0619-G-16	
norm_title;varying_title;subject_651;subject_650	Montana :	000707615	649036628		e	m	Print	I	I 53.11/4:48113-A 1-TM-100/2009	0619-G-16	
norm_title;subject_650	Roads and national forests in Montana and north Idaho.	000708843			a	m	Print	A	A 13.13:R 53		
norm_title;subject_650	Roads and national forests in Montana and northern Idaho.	000708846			a	m	Print	A	A 13.13:R 53/930		
norm_title;subject_650	Attitudes & activities of private forest landowners in western Montana.	000709239			a	m	Print	A	A 13.2:AT 8		
norm_title;subject_650	Opportunities for outdoor recreation in Montana.	000709258			a	m	Print	A	A 57.2:M 76		
norm_title;subject_650	Water supply outlook for Montana.	000709262			a	m	Print	A	A 57.2:M 76/2		
norm_title;subject_650	Soil survey of Cascade County area, Montana :	000710147			a	m	Print	A	A 57.38:C 26/ERRATA		
norm_title;subject_650	Montana Chirstmas [sic] tree exports decline for 3d straight year 	000710411			a	m	Print	A	A 13.79:INT-7		
norm_title;varying_title;subject_650	Dwarfmistletoe survey in western Montana 	000710429			a	m	Print	A	A 13.79:INT-14		
norm_title;subject_650	Regenerating lodgepole pine in central Montana following clear cutting 	000710450			a	m	Print	A	A 13.79:INT-17		
norm_title;subject_650	Montana Christmas tree exports reach lowest level since survey was begun in 1942 	000710482			a	m	Print	A	A 13.79:INT-24		
norm_title;additional_creator_710;notes;subject_650	Central Montana,:	000710559			a	m	Print	A	A 57.38:940/9	0102	
norm_title;subject_650	Export of Christmas trees from Montana in 1964 	000710590			a	m	Print	A	A 13.79:INT-38		
norm_title;subject_650	Some causes of natural tree mortality in old-growth ponderosa pine stands in western Montana 	000710637			a	m	Print	A	A 13.79:INT-51		
norm_title;subject_650	Development of ponderosa pine progeny in western Montana 	000710640			a	m	Print	A	A 13.79:INT-52		
norm_title;subject_650	Performance of 14-year-old Pinus ponderosa hybrids in western Montana 	000710644			a	m	Print	A	A 13.79:INT-53		
norm_title;subject_650	Distribution of bark beetle attacks on ponderosa pine trees in Montana 	000710748			a	m	Print	A	A 13.79:INT-62		
norm_title;additional_creator_710;notes;subject_650	Moisture and temperature influences on spring wheat production in plains area of Montana :	000711054			a	m	Print	A	A 1.84:35	0013-C	
norm_title	Winter sports in national forest areas of Montana, northern Idaho, eastern Washington 	000712126			a	m	Print	A	A 13.13:W 73		
norm_title;subject_650	Cooke City-Silver Gate winter sports area :	000712133			a	m	Print	A	A 13.13:W 73/2		
norm_title;varying_title;subject_650	The great 1910 fires of Idaho and Montana :	000712888	649852895		a	m	Print	A	A 13.36/2:F 51/14	0086-C	
norm_title	Experiment station research in the future, talk given by H.C. Knoblauch, director, State Experiment Stations Division, Agricultural Research Service, Department of Agriculture, before annual conference, Division of Agriculture, Montana State College, Bozeman, Mont., Oct. 13, 1960.	000714017			a	m	Print	A	A 77.407:K 75		
norm_title	Upper Missouri River region :	000714047			a	m	Print	C	C 1.2:M 69 O	0128	
norm_title;subject_650	Relations between inside and outside bark diameter at breast height for Douglas-Fir in northern Idaho and northwestern Montana.	000714594			a	m	Print	A	A 13.79:INT-266		
norm_title;subject_650	The Montana timber market model ...	000714756			a	m	Print	A	A 13.79:INT-380		
subject_651;notes;norm_title;additional_creator_710;subject_650	Soil survey, Powder River area, Montana 	000714909	160876		a	m	Print	A	A 57.38:P 87	0102 (Rev. 1957)	
norm_title;subject_650	United States census of agriculture, 1925 :	000716106			a	m	Print	C	C 3.31/2:M 76		
norm_title;subject_650	United States census of agriculture, 1925 :	000716113			a	m	Print	C	C 3.31/2:M 76/TAB.5-8		
norm_title;subject_650	Soil survey of Valley County, Montana.	000716572			a	m	Print	A	A 57.38:V 24/3		
norm_title;subject_650	United States census of agriculture, 1935 :	000716844			a	m	Print	C	C 3.31/2:M 76/2/935		
norm_title;notes;subject_650	Management of irrigated pastures in western Montana.	000717070			a	m	Print	A	A 57.40/2:110		
norm_title;notes;subject_650	Establishment of grass & legumes for irrigated pastures and seed production in western Montana.	000717080			a	m	Print	A	A 57.40/2:111		
norm_title;subject_650	United States census of agriculture, 1935 :	000717185			a	m	Print	C	C 3.31/3:M 76		
norm_title;notes;subject_650	Soil survey laboratory data and descriptions for some soils of Montana.	000717542			a	m	Print	A	A 57.52:7	0121-A	
norm_title	Photo guide for appraising downed woody fuel of Montana Forests.	000718087			a	m	Print	A	A 13.88:INT-97		
norm_title	Photo guide for appraising downed woody fuels in montana forests :	000718089			a	m	Print	A	A 13.88:INT-98		
norm_title;additional_creator_710	Trade barriers in fluid milk marketing :	000718627	980111713		a	m	Print	A	A 88.22:H 43/9		
norm_title	Securing the northern border	000719099	656802924		a	m	Microfiche	Y	Y 4.G 74/9:S.HRG.110-1024	1037-C (MF)	
norm_title	Employment in agricultural and agribusiness occupations :	000719439			a	m	Print	A	A 93.21:578	0042-I	
subject_651;notes;norm_title;varying_title;additional_creator_710;subject_650	Soil survey of the Big Horn Valley area, Montana 	000720153	15808894		a	m	Print	A	A 77.514:938/6		
subject_651;notes;norm_title;additional_creator_710;subject_650	Soil survey of the Upper Musselshell Valley area, Montana 	000720620	15808292		a	m	Print	A	A 77.514:939/1		
norm_title	Summary of snow survey data in Columbia Basin, within the states of Idaho, Washington, Montana, Nevada, Wyoming and British Columbia, including all past measurements.	000721237			a	m	Print	A	A 57.2:SN 6/2		
norm_title	Motion picture films distributed by Department of Visual Instruction, Oregon Agricultural College, Corvallis, Oreg., in Oregon, Washington, Idaho, Montana, and Wyoming.	000721760			a	m	Print	A	A 43.2:M 85/2		
norm_title;subject_650	Conservation needs inventory for land resource planning, Stillwater County, Montana.	000721813			a	m	Print	A	A 57.2:ST 5		
norm_title	Small-scale trials of five insecticides sprayed on spruce bud-worm in Montana 	000724952			a	m	Print	A	A 13.79:PSW-159		
norm_title;subject_650	Insecticides tested on new tussock moth :	000724964			a	m	Print	A	A 13.79:PSW-161		
norm_title;subject_650	Tolerance of spruce budworm to malathion :	000725040			a	m	Print	A	A 13.79:PSW-173		
norm_title;subject_650	Economic impact of Federal crop insurance in selected areas of Virginia and Montana 	000725299			a	m	Print	A	A 93.28:75	0042-C	
norm_title;notes	Ecological assessment of streams in the Powder River Structural Basin, Wyoming and Montana, 2005-06	000726458	317872459		a	m	Online	I	I 19.42/4-4:2009-5023	0624-B-02 (online)	https://purl.fdlp.gov/GPO/gpo12254;http://pubs.usgs.gov/sir/2009/5023/pdf/sir2009-5023.pdf
norm_title;notes	Ecological assessment of streams in the Powder River Structural Basin, Wyoming and Montana, 2005-06 	000726461	316855540		a	m	Print	I	I 19.42/4-4:2009-5023		
norm_title;subject_650	Literature review and database of relations between salinity and aquatic biota :	000726626	427334722		a	m	Print	I	I 19.42/4-4:2009-5098		
norm_title;subject_651;subject_650	Cooperative country elevators in Montana :	000726739	16505320		a	m	Print	A	A 89.11:64		
norm_title	Montana.	000727280			a	m	Print	C	C 3.223/8:970/D 28	0159-A-28	
norm_title	Selected areas in Montana.	000728765			a	m	Print	C	C 3.224/5:970/142	0156-A-28	
norm_title	Montana :	000730667			a	m	Print	C	C 3.134/4:93 X-24	0140-B-01	
norm_title;subject_650	Census of trans. truck :	000730996	966763544		a	m	Print	C	C 3.233/5:TC 77-T-27 (M)		
norm_title	Montana.	000731885			a	m	Print	C	C 3.24/8:MC 77-A-27(P)		
norm_title	1982 census of mineral industries.	000733013	13641438		a	m	Print	C	C 3.216/2:MIC 82-A-8	0158	
norm_title;subject_651	Montana.	000733265	966910371		a	m	Print	C	C 3.223/6:970/B 28	0159-A-28	
norm_title;subject_651	Montana.	000734250	966874061		a	m	Print	C	C 3.223/7:970/C 28	0159-A-28	
norm_title	Address by Robert A. Podesta, Assistant Secretary of Commerce for Economic Development, for delivery at dedication of community center and recreation-tourism complex, Community of Rocky Boy, Rocky Boy Reservation, Montana, Apr. 16, 1971.	000735597	966744201		a	m	Print	C	C 46.11:P 75/12		
norm_title	Billings WSO AP Montana :	000735851			a	m	Print	C	C 55.286/8:B 49/951-80		
norm_title	Butte FAA AP Montana :	000735937			a	m	Print	C	C 55.286/8:B 98/951-80		
norm_title	Cut Bank FAA AP Montana :	000736032			a	m	Print	C	C 55.286/8:C 97/951-80		
norm_title	Dillon FAA AP Montana :	000736042			a	m	Print	C	C 55.286/8:D 58/951-80		
norm_title	Glasgow WSO Montana :	000736284			a	m	Print	C	C 55.286/8:G 46/951-80		
norm_title	Great Falls WSO Montana 1951-80.	000736320			a	m	Print	C	C 55.286/8:G 79/951-80		
norm_title	Havre WSO Montana :	000736362			a	m	Print	C	C 55.286/8:H 29/951-80		
norm_title	Helena WSO Montana :	000736363			a	m	Print	C	C 55.286/8:H 36/951-80		
norm_title	Kalispell WSO Montana :	000736694			a	m	Print	C	C 55.286/8:K 12/951-80		
norm_title	Climatography of the U.S. no. 84 :	000736827			a	m	Print	C	C 55.286/8:L 58/951-80		
norm_title	Miles City FAA AP Montana :	000737046			a	m	Print	C	C 55.286/8:M 59/951-80		
norm_title	Missoula WSO Montana :	000737069			a	m	Print	C	C 55.286/8:M 69/951-80		
norm_title	Bitter Root project, Montana, Missoula and Ravalli Counties, region 1.	000739421			a	m	Print	I	I 27.2/A:B 548/2		
norm_title	Buffalo Rapids project, Montana, Custer, Dawson, and Prairie Counties, region 6.	000739472			a	m	Print	I	I 27.2/A:B 863/2		
norm_title	Fort Peck Power project, in Montana and North Dakota, 17 counties, region 6.	000739710			a	m	Print	I	I 27.2/A:F 775 P/2		
norm_title	Frenchtown project, Montana, Missoula County, region 1.	000739728			a	m	Print	I	I 27.2/A:F 889/2		
norm_title	Hungry Horse project, in Montana, Flathead County, region 1.	000739757			a	m	Print	I	I 27.2/A:H 899		
norm_title	Huntley project, in Montana, Yellowstone County, region 6.	000739791			a	m	Print	I	I 27.2/A:H 926/2		
norm_title;subject_650	Intake project, in Montana, Dawson County, region 6.	000739814			a	m	Print	I	I 27.2/A:IN 8/2		
norm_title	Lower Yellowstone project, in Montana, Richland and Dawson Counties, in North Dakota, McKenzie County, region 6.	000739867			a	m	Print	I	I 27.2/A:L 953/2		
norm_title	Milk River project, in Montana, Blaine, Glacier, Phillips, and Valley Counties, region 6.	000739883			a	m	Print	I	I 27.2/A:M 599/2		
norm_title	Missouri River Basin, Powder division, Moorhead unit, in Montana, Custer, Powder River, and Prairie Counties, in Wyoming, Campbell, Johnson, and Sheridan Counties, region 6.	000739904			a	m	Print	I	I 27.2/A:M 691		
norm_title	Missoula Valley project, in Montana, Missoula County, region 1.	000739908			a	m	Print	I	I 27.2/A:M 691/3		
norm_title	Missouri River Basin, Canyon Ferry unit, in Montana, Broadwater, Lewis and Clark Counties, region 6.	000740109			a	m	Print	I	I 27.2/A:M 691/6		
norm_title	Missouri River Basin, Yellowstone division, in Montana and North Dakota, 10 counties, region 6.	000740114			a	m	Print	I	I 27.2/A:M 691/7		
norm_title	Missouri River Basin, Lower Marias unit, Montana, Chouteau, Hill, Liberty and Toole Counties, region 6.	000740160			a	m	Print	I	I 27.2/A:M 691/17		
norm_title	Shoshone project, in Montana, Carbon County, in Wyoming, Big Horn and Park Counties, region 6.	000740516			a	m	Print	I	I 27.2/A:SH 82/3		
norm_title	Sun River project, in Montana, Cascade, Lewis and Clark, and Teton Counties, region 6.	000740552			a	m	Print	I	I 27.2/A:SU 71/2		
norm_title;subject_651	Reports of Governors of Arizona, Dakota, Idaho, Montana, Utah, Washington, and Wyoming.	000740872			a	m	Print	I	I 1.2:T 27/1		
norm_title;subject_651	Reports of Governors of Arizona, Dakota, Idaho, Montana, New Mexico, Utah, and Washington.	000740888			a	m	Print	I	I 1.2:C 63		
norm_title;subject_650	Huntley irrigation project, Montana.	000741095			a	m	Print	I	I 27.2:H 92		
norm_title;varying_title;subject_651;subject_650	Montana :	000741415	668442890		e	m	Print	I	I 53.11/4-2:44111-E 1-TM-100/2010	0619-G-16	
norm_title;varying_title;subject_651;subject_650	Montana :	000741419	668441612		e	m	Print	I	I 53.11/4:44111-E 1-TM-100/2010	0619-G-16	
norm_title;varying_title;subject_651;subject_650	1973 (revised) and 1975 population estimates and 1972 (revised) and 1974 per capita income estimates for counties and incorporated places in Montana.	000741930	39132114		a	m	Print	C	C 3.186:P-25/674		
norm_title	Questions and answers about forming irrigation district to further irrigation under Missouri basin development project, Montana.	000742077			a	m	Print	I	I 27.2:M 69 O/3		
norm_title;subject_650	Missouri River basin, Savage unit :	000742126			a	m	Print	I	I 27.2:M 69 O/13	0660	
norm_title	Missouri River basin, Yellowtail unit :	000742130			a	m	Print	I	I 27.2:M 69 O/14	0660	
norm_title;subject_650	Flathead Reservation Regional Seismotectonic Study :	000745107			e	m	Print	I	I 27.7/4:F 61/5/PLATE 4		
