MATCHED_ON_CODE	MATCHED_ON_MARC	TITLE	CGP	OCLC_035	OCLC_019	RECORD_TYPE_TEXT	RECORD_TYPE_CODE	RECORD_FORMAT_TEXT	RECORD_FORMAT_CODE	BIB_LEVEL_TEXT	BIB_LEVEL_CODE	AGENCY_CLASS_1	AGENCY_CLASS_2	AGENCY_CLASS_3	AGENCY_NAME_1	AGENCY_NAME_2	AGENCY_NAME_3	SUDOC_1	SUDOC_2	SUDOC_3	ITEM_NUMBER_1	ITEM_NUMBER_2	ITEM_NUMBER_3	PUB_DATE	SHIPPING_LIST	ONLINE_EQUIV	ONLINE_EQUIV_OCLC	PURL_1	PURL_2	PURL_3	URL_1	URL_2	URL_3
Subject added entry--topical term; Title statement; Added entry--corporate name; Subject added entry--geographic name	650; 245; 710; 651	Bedrock geology of the Chepachet quadrangle, Providence County, Rhode Island	000979698	891383083		Language material	a	Online	o	Monograph/item	m	I			Department of the Interior			I 19.3:1241-G			0620 (online)			1967		FALSE		https://purl.fdlp.gov/GPO/gpo67590			http://pubs.er.usgs.gov/publication/b1241G		
Subject added entry--topical term; Title statement; Subject added entry--geographic name	650; 245; 651	Juvenile Justice and Delinquency Prevention Act: preserving potential, protecting communities : hearing before the Committee on the Judiciary, United States Senate, One Hundred Thirteenth Congress, second session, June 9, 2014, Pawtucket, Rhode Island.	000980854	949278481		Language material	a	Online	o	Monograph/item	m	Y			Congress			Y 4.J 89/2:S.HRG.113-789			1042-C (online)			2016		FALSE		https://purl.fdlp.gov/GPO/gpo67824			https://www.gpo.gov/fdsys/pkg/CHRG-113shrg98756/pdf/CHRG-113shrg98756.pdf		
Subject added entry--topical term; Title statement; Subject added entry--geographic name	650; 245; 651	Juvenile Justice and Delinquency Prevention Act: preserving potential, protecting communities : hearing before the Committee on the Judiciary, United States Senate, One Hundred Thirteenth Congress, second session, June 9, 2014, Pawtucket, Rhode Island.	000983148	950732337		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 4.J 89/2:S.HRG.113-789			1042-A			2016	2016-0272-P.	TRUE	949278481						
Subject added entry--topical term; General note; Added entry--corporate name; Subject added entry--geographic name; Title statement	650; 500; 710; 651; 245	Surficial geology of the Kingston quadrangle, Rhode Island	000986144	2834658		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.3:1071-I						1960		TRUE	885120923						
General note; Subject added entry--topical term; Title statement; Added entry--corporate name	500; 650; 245; 710	Surficial geology of the Kingston quadrangle, Rhode Island	000986149	885120923		Language material	a	Online	o	Monograph/item	m	I			Department of the Interior			I 19.3:1071-I			0620 (online)			1960		FALSE		https://purl.fdlp.gov/GPO/gpo69399			http://pubs.er.usgs.gov/publication/b1071I		
Subject added entry--topical term; General note; Added entry--corporate name; Subject added entry--geographic name; Title statement	650; 500; 710; 651; 245	Bedrock geology of Rhode Island	000989037	163749	614867394	Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.3:1295						1971		TRUE	891382818						
Subject added entry--topical term; Title statement; Added entry--corporate name; Subject added entry--geographic name	650; 245; 710; 651	Bedrock geology of Rhode Island	000989039	891382818		Language material	a	Online	o	Monograph/item	m	I			Department of the Interior			I 19.3:1295			0620 (online)			1971		FALSE		https://purl.fdlp.gov/GPO/gpo70423			http://pubs.er.usgs.gov/publication/b1295		
Subject added entry--topical term; Title statement	650; 245	Act to Designate the Facility of the United States Postal Service Located at 7715 Post Road, North Kingstown, Rhode Island, as the "Melvoid J. Benson Post Office Building."	000989772	954230910		Language material	a	Online	o	Monograph/item	m	AE			National Archives and Records Administration			AE 2.110:114-173			0575-A-02 (online)			2016		FALSE		https://purl.fdlp.gov/GPO/gpo70567	https://purl.fdlp.gov/GPO/gpo70569		https://www.gpo.gov/fdsys/pkg/PLAW-114publ173/pdf/PLAW-114publ173.pdf	https://www.gpo.gov/fdsys/pkg/PLAW-114publ173/html/PLAW-114publ173.htm	
Subject added entry--topical term; Title statement	650; 245	Act to Designate the Facility of the United States Postal Service Located at 7715 Post Road, North Kingstown, Rhode Island, as the "Melvoid J. Benson Post Office Building."	000990651	956370269		Language material	a	No attempt to code	|	Monograph/item	m	AE			National Archives and Records Administration			AE 2.110:114-173			0575			2016	2016-0351-P.	TRUE	954230910						
Subject added entry--topical term; Title statement	650; 245	Juvenile Justice and Delinquency Prevention Act: preserving potential, protecting communities : hearing before the Committee on the Judiciary, United States Senate, One Hundred Thirteenth Congress, second session, June 9, 2014, Pawtucket, Rhode Island.	000999104	961354144		Language material	a	Microfiche	b	Monograph/item	m	Y			Congress			Y 4.J 89/2:S.HRG.113-789			1042-B (MF)			2016	2016-0228-M.	TRUE	949278481						
Subject added entry--topical term; Title statement	650; 245	Changes in nomenclature of upper Precambrian to lower Paleozoic(?) formations in the Natick quadrangle, eastern Massachusetts, and their tentative correlations with rocks in Rhode Island and Connecticut	000999440	1254677		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.3:1395-E						1974		TRUE	886546982						
Subject added entry--topical term; Title statement; Subject added entry--geographic name	650; 245; 651	Changes in nomenclature of upper Precambrian to lower Paleozoic(?) formations in the Natick quadrangle, eastern Massachusetts, and their tentative correlations with rocks in Rhode Island and Connecticut	000999443	886546982		Language material	a	Online	o	Monograph/item	m	I			Department of the Interior			I 19.3:1395-E			0620 (online)			1974		FALSE		https://purl.fdlp.gov/GPO/gpo74021			http://pubs.er.usgs.gov/publication/b1395E		
Subject added entry--topical term; General note; Added entry--corporate name; Title statement; Varying form of title	650; 500; 710; 245; 246	Bedrock geology of the Coventry Center quadrangle, Rhode Island	001001261	885121824		Language material	a	Online	o	Monograph/item	m	I			Department of the Interior			I 19.3:1158-A			0620 (online)			1963		FALSE		https://purl.fdlp.gov/GPO/gpo74707			http://pubs.er.usgs.gov/publication/b1158A		
Subject added entry--topical term; General note; Added entry--corporate name; Title statement; Varying form of title	650; 500; 710; 245; 246	Bedrock geology of the Coventry Center quadrangle, Rhode Island	001001279	5703782		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.3:1158-A						1963		TRUE	885121824						
Subject added entry--topical term; General note; Added entry--corporate name; Subject added entry--geographic name; Title statement; Varying form of title	650; 500; 710; 651; 245; 246	Bedrock geology of the Crompton quadrangle, Rhode Island	001001283	5703800		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.3:1158-B						1963		TRUE	885121825						
Subject added entry--topical term; General note; Added entry--corporate name; Title statement; Varying form of title	650; 500; 710; 245; 246	Bedrock geology of the Crompton quadrangle, Rhode Island	001001284	885121825		Language material	a	Online	o	Monograph/item	m	I			Department of the Interior			I 19.3:1158-B			0620 (online)			1963		FALSE		https://purl.fdlp.gov/GPO/gpo74718			http://pubs.er.usgs.gov/publication/b1158B		
Subject added entry--topical term; General note; Added entry--corporate name; Subject added entry--geographic name; Title statement; Varying form of title	650; 500; 710; 651; 245; 246	Bedrock geology of the Wickford quadrangle, Rhode Island	001001286	5622027		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.3:1158-C						1964		TRUE	885121828						
Subject added entry--topical term; General note; Added entry--corporate name; Title statement; Varying form of title	650; 500; 710; 245; 246	Bedrock geology of the Wickford quadrangle, Rhode Island	001001301	885121828		Language material	a	Online	o	Monograph/item	m	I			Department of the Interior			I 19.3:1158-C			0620 (online)			1964		FALSE		https://purl.fdlp.gov/GPO/gpo74721			http://pubs.er.usgs.gov/publication/b1158C		
Subject added entry--topical term; General note; Added entry--corporate name; Title statement; Varying form of title	650; 500; 710; 245; 246	Bedrock geology of the Tiverton quadrangle, Rhode Island--Massachusetts	001001314	4898077		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.3:1158-D						1964		TRUE	885121829						
Subject added entry--topical term; General note; Added entry--corporate name; Title statement; Varying form of title	650; 500; 710; 245; 246	Bedrock geology of the Tiverton quadrangle, Rhode Island--Massachusetts	001001316	885121829		Language material	a	Online	o	Monograph/item	m	I			Department of the Interior			I 19.3:1158-D			0620 (online)			1964		FALSE		https://purl.fdlp.gov/GPO/gpo74734			http://pubs.er.usgs.gov/publication/b1158D		
Subject added entry--topical term; General note; Added entry--corporate name; Title statement; Varying form of title	650; 500; 710; 245; 246	Bedrock geology of the Kingston quadrangle, Rhode Island	001001318	885121830		Language material	a	Online	o	Monograph/item	m	I			Department of the Interior			I 19.3:1158-E			0620 (online)			1964		FALSE		https://purl.fdlp.gov/GPO/gpo74735			http://pubs.er.usgs.gov/publication/b1158E		
Subject added entry--topical term; General note; Added entry--corporate name; Subject added entry--geographic name; Title statement; Varying form of title	650; 500; 710; 651; 245; 246	Bedrock geology of the Kingston quadrangle, Rhode Island	001001319	5703824		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.3:1158-E						1964		TRUE	885121830						
Title statement	245	Train discontinuances.: hearing before the Committee on Commerce, United States Senate, Eighty-eighth Congress, first session, on S. 1161, a bill to repeal section 13(a) of the Interstate commerce act. October 4, 1963, Providence, Rhode Island.	001005614	11647495		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 4.C 73/2:88/63			1011			1964		FALSE							
Subject added entry--topical term; Title statement; Varying form of title	650; 245; 246	3d Elevation Program: summary for Rhode Island	001013246	999400536		Language material	a	Online	o	Monograph/item	m	I			Department of the Interior			I 19.127:2013-3040			0621-L (online)			2013		FALSE		https://purl.fdlp.gov/GPO/gpo83407			https://pubs.usgs.gov/fs/2013/3040/pdf/fs2013-3040.pdf		
Subject added entry--topical term; Title statement; Varying form of title	650; 245; 246	Imprint of the past: ecological history of Greenwich Bay, Rhode Island	001021495	992121448		Language material	a	Online	o	Monograph/item	m	EP			Environmental Protection Agency			EP 11.2:G 85			0431-Y (online)			2012		FALSE		https://purl.fdlp.gov/GPO/gpo82148			https://cfpub.epa.gov/si/si_public_file_download.cfm?p_download_id=508852		
Subject added entry--topical term; Title statement; Subject added entry--geographic name; Varying form of title	650; 245; 651; 246	Analysis of constitutional provisions affecting public welfare in the state of Rhode Island	001034683	46610418		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 3.W 89/2:36/R 34						1937		FALSE							
Subject added entry--topical term; Title statement; Subject added entry--geographic name	650; 245; 651	Hydrocarbons in sediments and benthic organisms from a dredge spoil disposal site in Rhode Island Sound	001035209	760807226		Language material	a	Online	o	Monograph/item	m	EP			Environmental Protection Agency			EP 1.23:600/3-77-092			0431-I-11 (online)			1977		FALSE		https://purl.fdlp.gov/GPO/gpo86417			https://nepis.epa.gov/Exe/ZyPDF.cgi/9101LV29.PDF?Dockey=9101LV29.PDF		
Subject added entry--topical term; General note; Added entry--corporate name; Subject added entry--geographic name; Title statement	650; 500; 710; 651; 245	Numerical-simulation and conjunctive-management models of the Hunt-Annaquatucket-Pettaquamscutt stream-aquifer system, Rhode Island	001040648	896811619		Language material	a	Online	o	Monograph/item	m	I			Department of the Interior			I 19.16:1636			0624 (online)			2001		FALSE		https://purl.fdlp.gov/GPO/gpo88083			https://pubs.usgs.gov/pp/pp1636/		
Subject added entry--topical term; Title statement; Subject added entry--geographic name	650; 245; 651	Rhode Island, 2010, Summary population and housing characteristics: 2010 Census of population and housing.	001047600	802288792		Language material	a	Online	o	Monograph/item	m	C			Department of Commerce			C 3.223/18:2010 CPH-1-41			0159-H-39 (online)			2012		FALSE		https://purl.fdlp.gov/GPO/gpo89491			http://www.census.gov/prod/cen2010/cph-1-41.pdf		
Title statement; Varying form of title	245; 246	Nutrient and metal loads estimated by using discrete, automated, and continuous water-quality monitoring techniques for the Blackstone River at the Massachusetts-Rhode Island state line, water years 2013-14	001049617	1028579249		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.42/4-4:2017-5094						2018		TRUE	1028579249						
Title statement; Varying form of title	245; 246	Nutrient and metal loads estimated by using discrete, automated, and continuous water-quality monitoring techniques for the Blackstone River at the Massachusetts-Rhode Island state line, water years 2013-14	001049649	1034690777		Language material	a	Online	o	Monograph/item	m	I			Department of the Interior			I 19.42/4-4:2017-5094			0624-B-02 (online)			2018		FALSE		https://purl.fdlp.gov/GPO/gpo91185			https://pubs.usgs.gov/sir/2017/5094/sir20175094.pdf		
Subject added entry--topical term; Title statement; Subject added entry--geographic name	650; 245; 651	Roger Williams National Memorial, Rhode Island	001050049	1029554228		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 29.21:R 63/2018			0650			2018	2018-0171-P.	FALSE							
Title statement	245	Blackstone River flood-control project at Woonsocket, Rhode Island	001057307	4511566		Language material	a	No attempt to code	|	Monograph/item	m	D			Department of Defense			D 103.24/2:2-468						1957		FALSE							
Subject added entry--topical term; Title statement	650; 245	Ground-water flow and contaminant transport at a radioactive-materials processing site, Wood River Junction, Rhode Island	001059218	679322048	654329816; 896811442	Language material	a	Online	o	Monograph/item	m	I			Department of the Interior			I 19.16:1571			0624 (online)			1997		FALSE		https://purl.fdlp.gov/GPO/gpo92809			https://pubs.usgs.gov/pp/1571/report.pdf		
Subject added entry--topical term; Title statement; Subject added entry--geographic name	650; 245; 651	Rhode Island soil surveys	001060647	1039724461		Language material	a	Online	o	Integrating resource	i	A			Department of Agriculture			A 57.38/39:			0102-B-39 (online)			19uu		FALSE		https://purl.fdlp.gov/GPO/gpo93274			https://www.nrcs.usda.gov/wps/portal/nrcs/surveylist/soils/survey/state/?stateId=RI		
Subject added entry--topical term; Title statement; Added entry--corporate name	650; 245; 710	Flood-inundation maps for the Pawtuxet River in West Warwick, Warwick, and Cranston, Rhode Island	001063933	1043926406		Language material	a	Online	o	Monograph/item	m	I			Department of the Interior			I 19.42/4-4:2018-5043			0624-B-02 (online)			2018		FALSE		https://purl.fdlp.gov/GPO/gpo105802			https://pubs.usgs.gov/sir/2018/5043/sir20185043.pdf		
General note; Title statement; Added entry--corporate name	500; 245; 710	Availability of ground water, upper Pawcatuck River basin, Rhode Island	001066219	963237177		Language material	a	Online	o	Monograph/item	m	I			Department of the Interior			I 19.13:1821			0625 (online)			1966		FALSE		https://purl.fdlp.gov/GPO/gpo106976			https://pubs.er.usgs.gov/publication/wsp1821		
Subject added entry--topical term; Title statement	650; 245	Solar educational programs and courses, Massachusetts, Connecticut, New Hampshire, Rhode Island, Vermont, Maine	001067137	1048461044		Language material	a	No attempt to code	|	Monograph/item	m	E			Department of Energy			E 1.85:M 38						1980		FALSE							
General note; Subject added entry--topical term; Title statement; Added entry--corporate name	500; 650; 245; 710	Hydrologic characteristics and sustained yield of principal ground-water units: Potowomut-Wickford area, Rhode Island	001067624	963232336		Language material	a	Online	o	Monograph/item	m	I			Department of the Interior			I 19.13:1775			0625 (online)			1968		FALSE		https://purl.fdlp.gov/GPO/gpo107690			https://pubs.er.usgs.gov/publication/wsp1775		
Title statement	245	Report no. 10: examination of a failed 2-inch diameter galvanized steel pipe : Valley Gas Company, Woonsocket, Rhode Island	001069609	929879536		Language material	a	Online	o	Monograph/item	m	C			Department of Commerce			C 13.58:73-111			0247-D (online)			1973		FALSE		https://purl.fdlp.gov/GPO/gpo100610			https://doi.org/10.6028/NBS.IR.73-111	https://www.govinfo.gov/content/pkg/GOVPUB-C13-8fd446c47ea6d38ee898d50eeb4a43f4/pdf/GOVPUB-C13-8fd446c47ea6d38ee898d50eeb4a43f4.pdf	
Title statement	245	Performance tests of a Fram throw-away type air filter: manufactured by Fram Aire Corporation Division of Fram Corporation Providence, Rhode Island	001076458	957470489		Language material	a	Online	o	Monograph/item	m	C			Department of Commerce			C 13.38:6954						1960		FALSE		https://purl.fdlp.gov/GPO/gpo95826			https://dx.doi.org/10.6028/NBS.RPT.6954	https://www.govinfo.gov/content/pkg/GOVPUB-C13-230b11fb87b027fb38dda7aa74fa5ccb/pdf/GOVPUB-C13-230b11fb87b027fb38dda7aa74fa5ccb.pdf	
Subject added entry--topical term; Title statement; Subject added entry--geographic name	650; 245; 651	Act to Designate the Facility of the United States Postal Service Located at 515 Hope Street in Bristol, Rhode Island, as the "First Sergeant P. Andrew McKenna, Jr. Post Office."	001088869	1079066057		Language material	a	Online	o	Monograph/item	m	AE			National Archives and Records Administration			AE 2.110:115-215			0575-A-02 (online)			2018		FALSE		https://purl.fdlp.gov/GPO/gpo113302	https://purl.fdlp.gov/GPO/gpo113303		https://www.govinfo.gov/content/pkg/PLAW-115publ215/pdf/PLAW-115publ215.pdf	https://www.govinfo.gov/content/pkg/PLAW-115publ215/html/PLAW-115publ215.htm	
Title statement	245	Directory of environmental organizations for Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island and Vermont	001089215	1038148084		Language material	a	No attempt to code	|	Serial	s	EP			Environmental Protection Agency			EP 1.2:N 42 E	EP 1.2:					1972-86		FALSE							
Subject added entry--topical term; Title statement	650; 245	Act to Designate the Facility of the United States Postal Service Located at 515 Hope Street in Bristol, Rhode Island, as the "First Sergeant P. Andrew McKenna, Jr. Post Office."	001090535	1081305074		Language material	a	No attempt to code	|	Monograph/item	m	AE			National Archives and Records Administration			AE 2.110:115-215			0575			2018	2019-0101-P.	TRUE	1079066057						
Subject added entry--topical term; Title statement; Subject added entry--geographic name	650; 245; 651	Industrial home work in Rhode Island: with special reference to the lace industry	001092022	786277093	784841189; 988830808	Language material	a	Online	o	Monograph/item	m	L			Department of Labor			L 13.3:131			0781 (online)			1935		FALSE		https://purl.fdlp.gov/GPO/gpo115400			https://fraser.stlouisfed.org/title/5421		
Subject added entry--topical term; Title statement; Subject added entry--geographic name	650; 245; 651	Water resources of the Providence area, Rhode Island	001094545	1047999993		Language material	a	Online	o	Monograph/item	m	I			Department of the Interior			I 19.13:1499-A			0625 (online)			1961		FALSE		https://purl.fdlp.gov/GPO/gpo117238			https://pubs.er.usgs.gov/publication/wsp1499A		
Subject added entry--topical term; Title statement; Subject added entry--geographic name	650; 245; 651	Women in Rhode Island industries: a study of hours, wages, and working conditions.	001094799	784841148	776804180; 988826859	Language material	a	Online	o	Monograph/item	m	L			Department of Labor			L 13.3:21			0781 (online)			1922		FALSE		https://purl.fdlp.gov/GPO/gpo117366			https://fraser.stlouisfed.org/title/5345		
Title statement	245	Oversight of the oil spill liability trust fund: hearing before the Committee on Environment and Public Works, United States Senate, One Hundred Fifth Congress, second session, December 10, 1998, Narragansett, Rhode Island.	001099145	934976159	654287719	Language material	a	Online	o	Monograph/item	m	Y			Congress			Y 4.P 96/10:S.HRG.105-943			1045-A (online)			1999		FALSE		https://purl.fdlp.gov/GPO/gpo120495			https://www.govinfo.gov/content/pkg/CHRG-105shrg53119/pdf/CHRG-105shrg53119.pdf		
Title statement	245	Oversight of the oil spill liability trust fund: hearing before the Committee on Environment and Public Works, United States Senate, One Hundred Fifth Congress, second session, December 10, 1999, Narragansett, Rhode Island.	001099148	43529299	968376962; 1060661950	Language material	a	Microfiche	b	Monograph/item	m	Y			Congress			Y 4.P 96/10:S.HRG.105-943			1045-B (MF)			1999	2000-0045-M	TRUE	934976159						
Subject added entry--topical term; Title statement; Subject added entry--geographic name	650; 245; 651	Sea-floor geology in northeastern Block Island Sound, Rhode Island	001099934	1012489943		Language material	a	Online	o	Monograph/item	m	I			Department of the Interior			I 19.76:2013-1003			0624-H (online)			2013		FALSE		https://purl.fdlp.gov/GPO/gpo120666			https://pubs.usgs.gov/of/2013/1003/title_page.html		
Subject added entry--topical term; Title statement; Subject added entry--geographic name	650; 245; 651	Streamflow, water quality, and constituent loads and yields, Scituate Reservoir drainage area, Rhode Island, water year 2011	001100039	1011685587		Language material	a	Online	o	Monograph/item	m	I			Department of the Interior			I 19.76:2013-1127			0624-H (online)			2013		FALSE		https://purl.fdlp.gov/GPO/gpo121054			https://pubs.usgs.gov/of/2013/1127/pdf/ofr2013-1127.pdf		
Subject added entry--topical term; Title statement	650; 245	Act to Designate the Facility of the United States Postal Service Located at 20 Ferry Road in Saunderstown, Rhode Island, as the "Captain Matthew J. August Post Office."	001100706	1104211875		Language material	a	Online	o	Monograph/item	m	AE			National Archives and Records Administration			AE 2.110:115-313			0575-A-02 (online)			2018		FALSE		https://purl.fdlp.gov/GPO/gpo121702	https://purl.fdlp.gov/GPO/gpo121703		https://www.govinfo.gov/content/pkg/PLAW-115publ313/pdf/PLAW-115publ313.pdf	https://www.govinfo.gov/content/pkg/PLAW-115publ313/html/PLAW-115publ313.htm	
Subject added entry--topical term; Title statement	650; 245	Act to Designate the Facility of the United States Postal Service Located at 20 Ferry Road in Saunderstown, Rhode Island, as the "Captain Matthew J. August Post Office."	001101019	1104796685		Language material	a	No attempt to code	|	Monograph/item	m	AE			National Archives and Records Administration			AE 2.110:115-313			0575			2018	2019-0251-P.	TRUE	1104211875						
Subject added entry--topical term; Title statement	650; 245	Streamflow, water quality, and constituent loads and yields, Scituate Reservoir drainage area, Rhode Island, water year 2014	001101145	1099538133		Language material	a	Online	o	Monograph/item	m	I			Department of the Interior			I 19.76:2016-1051			0624-H (online)			2016		FALSE		https://purl.fdlp.gov/GPO/gpo121832			https://pubs.er.usgs.gov/publication/ofr20161051		
Subject added entry--topical term; Title statement; Subject added entry--geographic name	650; 245; 651	Hydrologic conditions in Rhode Island during water year 2014	001101858	1083546912		Language material	a	Online	o	Monograph/item	m	I			Department of the Interior			I 19.76:2015-1127			0624-H (online)			2015		FALSE		https://purl.fdlp.gov/GPO/gpo122164			https://pubs.usgs.gov/of/2015/1127/ofr20151127.pdf		
Subject added entry--topical term; Title statement	650; 245	Centers for Medicare & Medicaid Services: serving American Indians and Alaska Natives in Connecticut, Maine, Massachusetts, and Rhode Island	001103357	1121074306		Language material	a	No attempt to code	|	Monograph/item	m	HE			Department of Health and Human Services			HE 22.2:IN/2/4/CONNECTICUT/2019						2019		FALSE							
Title statement	245	Emerging theoretical basis for monitoring the changing states (health) of large marine ecosystems: summary report of two workshops: 23 April 1992, National Marine Fisheries Services, Narragansett, Rhode Island, and 11-12 July 1992, Cornell University, Ithaca New York	001108922	1125324376		Language material	a	Online	o	Monograph/item	m	C			Department of Commerce			C 55.13/2:NMFS-F/NEC-100			0208-C-23 (online)			1993		FALSE		https://purl.fdlp.gov/GPO/gpo127612			https://www.nefsc.noaa.gov/publications/tm/pdfs/tmfnec100.pdf		
Subject added entry--topical term; Title statement; Added entry--corporate name; Subject added entry--geographic name	650; 245; 710; 651	Streamflow, water quality, and constituent loads and yields, Scituate Reservoir drainage area, Rhode Island, water year 2010	001108996	969463647		Language material	a	Online	o	Monograph/item	m	I			Department of the Interior			I 19.76:2011-1076			0624-H (online)			2011		FALSE		https://purl.fdlp.gov/GPO/gpo127685			https://pubs.usgs.gov/of/2011/1076/pdf/ofr2011-1076_508.pdf		
Subject added entry--topical term; Title statement	650; 245	Act to Designate the Facility of the United States Postal Service Located at 575 Dexter Street in Central Falls, Rhode Island, as the "Elizabeth Buffum Chace Post Office."	001113023	1135868030		Language material	a	No attempt to code	|	Monograph/item	m	AE			National Archives and Records Administration			AE 2.110:116-88			0575			2019	2020-0112-P.	TRUE	1135868009						
Subject added entry--topical term; Title statement	650; 245	Act to Designate the Facility of the United States Postal Service Located at 575 Dexter Street in Central Falls, Rhode Island, as the "Elizabeth Buffum Chace Post Office."	001113024	1135868009		Language material	a	Online	o	Monograph/item	m	AE			National Archives and Records Administration			AE 2.110:116-88			0575-A-02 (online)			2019		FALSE		https://purl.fdlp.gov/GPO/gpo130713	https://purl.fdlp.gov/GPO/gpo130714		https://www.govinfo.gov/content/pkg/PLAW-116publ88/pdf/PLAW-116publ88.pdf	https://www.govinfo.gov/content/pkg/PLAW-116publ88/html/PLAW-116publ88.htm	
Subject added entry--topical term; General note; Added entry--corporate name; Subject added entry--geographic name; Title statement	650; 500; 710; 651; 245	Availability of ground water in the Branch River basin: Providence County, Rhode Island	001113222	963251298		Language material	a	Online	o	Monograph/item	m	I			Department of the Interior			I 19.42/4:74-18			0624-B-05 (online)			1974		FALSE		https://purl.fdlp.gov/GPO/gpo130739			https://pubs.er.usgs.gov/publication/wri7418		
Subject added entry--topical term; General note; Added entry--corporate name; Subject added entry--geographic name; Title statement	650; 500; 710; 651; 245	Aquifer tests in the stratified drift, Chipuxet River Basin, Rhode Island	001117607	966434390		Language material	a	Online	o	Monograph/item	m	I			Department of the Interior			I 19.42/4:83-4231			0624-B-05 (online)			1984		FALSE		https://purl.fdlp.gov/GPO/gpo133693			https://pubs.usgs.gov/wri/1983/4231/report.pdf		
Subject added entry--topical term; General note; Added entry--corporate name; Subject added entry--geographic name; Title statement	650; 500; 710; 651; 245	Hydrogeology, water quality, and ground-water development alternatives in the lower Wood River ground-water reservoir, Rhode Island	001122979	974646884	1083363036	Language material	a	Online	o	Monograph/item	m	I			Department of the Interior			I 19.42/4:89-4031			0624-B-05 (online)			1990		FALSE		https://purl.fdlp.gov/GPO/gpo136831			https://pubs.usgs.gov/wri/1989/4031/report.pdf		
Subject added entry--topical term; Title statement; Varying form of title	650; 245; 246	Major disaster assistance from the DRF: Rhode Island	001123367	1158019256		Language material	a	Online	o	Integrating resource	i	LC			Library of Congress			LC 14.24:IF 10097/			0807-A-09 (online)			2019-		FALSE		https://purl.fdlp.gov/GPO/gpo139682			https://crsreports.congress.gov/product/details?prodcode=IF10097		
Subject added entry--topical term; General note; Added entry--corporate name; Subject added entry--geographic name; Title statement; Varying form of title	650; 500; 710; 651; 245; 246	Hydrogeology, water quality, and ground-water-development alternatives in the lower Wood River ground-water reservoir, Rhode Island	001123841	681142312	631762604; 667900630; 1114489622	Language material	a	Online	o	Monograph/item	m	I			Department of the Interior			I 19.42/4:92-4119			0624-B-05 (online)			1993		FALSE		https://purl.fdlp.gov/GPO/gpo137650			https://pubs.usgs.gov/wri/1992/4119/report.pdf		
Title statement; Varying form of title	245; 246	Water-quality assessment of the New England Coastal Basins in Maine, Massachusetts, New Hampshire, and Rhode Island: environmental settings and implications for water quality and aquatic biota	001127168	681276611	49335325; 622494487; 667936366; 1153329979	Language material	a	Online	o	Monograph/item	m	I			Department of the Interior			I 19.42/4:98-4249			0624-B-05 (online)			1999		FALSE		https://purl.fdlp.gov/GPO/gpo141018			https://pubs.usgs.gov/wri/wri984249/pdf/wrir98-4249.pdf		
Subject added entry--topical term; Title statement	650; 245	Audit of the Office of Justice Programs Comprehensive School Safety Initiative grant awarded to Central Falls School District, Central Falls, Rhode Island	001127348	1184232426		Language material	a	Online	o	Monograph/item	m	J			Department of Justice			J 37.15:GR-70-19-010			0718-C-02 (online)			2019		FALSE		https://purl.fdlp.gov/GPO/gpo143283			https://www.oversight.gov/sites/default/files/oig-reports/g7019010.pdf		
Subject added entry--topical term; General note; Added entry--corporate name; Subject added entry--geographic name; Title statement	650; 500; 710; 651; 245	Estimated withdrawals and use of freshwater in Rhode Island, 1990	001128071	966641261		Cartographic material	e	Online	o	Monograph/item	m	I			Department of the Interior			I 19.42/4:93-4150			0624-B-05 (online)			1995		FALSE		https://purl.fdlp.gov/GPO/gpo143805			http://pubs.er.usgs.gov/publication/wri934150		
Subject added entry--topical term; Title statement; Subject added entry--corporate name	650; 245; 610	Audit of the Office of Justice Programs victim compensation grants awarded to the Rhode Island Office of the General Treasurer, Providence, Rhode Island	001128200	1191253968		Language material	a	Online	o	Monograph/item	m	J			Department of Justice			J 37.15:GR-70-19-008			0718-C-02 (online)			2019		FALSE		https://purl.fdlp.gov/GPO/gpo143948			https://www.oversight.gov/sites/default/files/oig-reports/g7019008.pdf		
