MATCHED_ON_CODE	MATCHED_ON_MARC	TITLE	CGP	OCLC_035	OCLC_019	RECORD_TYPE_TEXT	RECORD_TYPE_CODE	RECORD_FORMAT_TEXT	RECORD_FORMAT_CODE	BIB_LEVEL_TEXT	BIB_LEVEL_CODE	AGENCY_CLASS_1	AGENCY_CLASS_2	AGENCY_CLASS_3	AGENCY_NAME_1	AGENCY_NAME_2	AGENCY_NAME_3	SUDOC_1	SUDOC_2	SUDOC_3	ITEM_NUMBER_1	ITEM_NUMBER_2	ITEM_NUMBER_3	PUB_DATE	SHIPPING_LIST	ONLINE_EQUIV	ONLINE_EQUIV_OCLC	PURL_1	PURL_2	PURL_3	URL_1	URL_2	URL_3
Title statement; Subject added entry--geographic name	245; 651	Harmony quadrangle, Wisconsin: 7.5-minute series	000829050	743224482		Cartographic material	e	Online	o	Serial	s	I			Department of the Interior			I 19.81:45087-A 7-TF-024/			0619-M-49 (online)			2010-		FALSE		https://purl.fdlp.gov/GPO/gpo10068			http://usgs-catalog4.srv.mst.edu/store3/digital_download/mapping_ap.jsp		
Title statement; Subject added entry--geographic name	245; 651	Porterfield SW quadrangle, Wisconsin: 7.5-minute series	000829055	743224555		Cartographic material	e	Online	o	Serial	s	I			Department of the Interior			I 19.81:45087-A 8-TF-024/			0619-M-49 (online)			2010-		FALSE		https://purl.fdlp.gov/GPO/gpo10069			http://usgs-catalog4.srv.mst.edu/store3/digital_download/mapping_ap.jsp		
Title statement; Subject added entry--geographic name	245; 651	Porterfield quadrangle, Wisconsin: 7.5-minute series	000829057	743224227		Cartographic material	e	Online	o	Serial	s	I			Department of the Interior			I 19.81:45087-B 7-TF-024/			0619-M-49 (online)			2010-		FALSE		https://purl.fdlp.gov/GPO/gpo10079			http://usgs-catalog4.srv.mst.edu/store3/digital_download/mapping_ap.jsp		
Title statement; Subject added entry--geographic name	245; 651	Eagle River East quadrangle, Wisconsin: 7.5-minute series	000829078	743224718		Cartographic material	e	Online	o	Serial	s	I			Department of the Interior			I 19.81:45089-H 2-TF-024/			0619-M-49 (online)			2011-		FALSE		https://purl.fdlp.gov/GPO/gpo10078			http://usgs-catalog4.srv.mst.edu/store3/digital_download/mapping_ap.jsp		
Title statement; Subject added entry--geographic name	245; 651	Coleman quadrangle, Wisconsin: 7.5-minute series	000829081	743226423		Cartographic material	e	Online	o	Serial	s	I			Department of the Interior			I 19.81:45088-A 1-TF-024/			0619-M-49 (online)			2010-		FALSE		https://purl.fdlp.gov/GPO/gpo10070			http://usgs-catalog4.srv.mst.edu/store3/digital_download/mapping_ap.jsp		
Title statement; Subject added entry--geographic name	245; 651	Crivitz quadrangle, Wisconsin: 7.5-minute series	000829085	743227637		Cartographic material	e	Online	o	Serial	s	I			Department of the Interior			I 19.81:45088-B 1-TF-024/			0619-M-49 (online)			2010-		FALSE		https://purl.fdlp.gov/GPO/gpo10071			http://usgs-catalog4.srv.mst.edu/store3/digital_download/mapping_ap.jsp		
Title statement; Subject added entry--geographic name	245; 651	Mount Tom quadrangle, Wisconsin: 7.5-minute series	000829105	743228843		Cartographic material	e	Online	o	Serial	s	I			Department of the Interior			I 19.81:45088-C 1-TF-024/			0619-M-49 (online)			2010-		FALSE		https://purl.fdlp.gov/GPO/gpo10072			http://usgs-catalog4.srv.mst.edu/store3/digital_download/mapping_ap.jsp		
Title statement; Subject added entry--geographic name	245; 651	Athelstane quadrangle, Wisconsin: 7.5-minute series	000829112	743227832		Cartographic material	e	Online	o	Serial	s	I			Department of the Interior			I 19.81:45088-D 1-TF-024/			0619-M-49 (online)			2010-		FALSE		https://purl.fdlp.gov/GPO/gpo10073			http://usgs-catalog4.srv.mst.edu/store3/digital_download/mapping_ap.jsp		
Title statement; Subject added entry--geographic name	245; 651	Town Corner Lake quadrangle, Wisconsin: 7.5-minute series	000829115	743227852		Cartographic material	e	Online	o	Serial	s	I			Department of the Interior			I 19.81:45088-E 1-TF-024/			0619-M-49 (online)			2010-		FALSE		https://purl.fdlp.gov/GPO/gpo10075			http://usgs-catalog4.srv.mst.edu/store3/digital_download/mapping_ap.jsp		
Title statement; Subject added entry--geographic name	245; 651	Dunbar NE quadrangle, Wisconsin: 7.5-minute series	000829123	743227953		Cartographic material	e	Online	o	Serial	s	I			Department of the Interior			I 19.81:45088-F 1-TF-024/			0619-M-49 (online)			2010-		FALSE		https://purl.fdlp.gov/GPO/gpo10076			http://usgs-catalog4.srv.mst.edu/store3/digital_download/mapping_ap.jsp		
Title statement; Subject added entry--geographic name	245; 651	Dunbar quadrangle, Wisconsin: 7.5-minute series	000829127	743233873		Cartographic material	e	Online	o	Serial	s	I			Department of the Interior			I 19.81:45088-F 2-TF-024/			0619-M-49 (online)			2010-		FALSE		https://purl.fdlp.gov/GPO/gpo10077			http://usgs-catalog4.srv.mst.edu/store3/digital_download/mapping_ap.jsp		
Title statement; Subject added entry--geographic name	245; 651	Loomis quadrangle, Wisconsin: 7.5-minute series	000829171	743298077		Cartographic material	e	Online	o	Serial	s	I			Department of the Interior			I 19.81:45087-B 8-TF-024/			0619-M-49 (online)			2010-		FALSE		https://purl.fdlp.gov/GPO/gpo10088			http://usgs-catalog4.srv.mst.edu/store3/digital_download/mapping_ap.jsp		
Title statement; Subject added entry--geographic name	245; 651	Amberg quadrangle, Wisconsin: 7.5-minute series	000829175	743299291		Cartographic material	e	Online	o	Serial	s	I			Department of the Interior			I 19.81:45087-E 8-TF-024/			0619-M-49 (online)			2010-		FALSE		https://purl.fdlp.gov/GPO/gpo10089			http://usgs-catalog4.srv.mst.edu/store3/digital_download/mapping_ap.jsp		
Title statement; Subject added entry--geographic name	245; 651	Pembine quadrangle, Wisconsin: 7.5-minute series	000829178	743299326		Cartographic material	e	Online	o	Serial	s	I			Department of the Interior			I 19.81:45087-F 8-TF-024/			0619-M-49 (online)			2010-		FALSE		https://purl.fdlp.gov/GPO/gpo10090			http://usgs-catalog4.srv.mst.edu/store3/digital_download/mapping_ap.jsp		
Title statement	245	Proceedings, sixth international symposium: moisture and creep effects on paper, board, and containers : Madison, Wisconsin, USA, 14-15 July 2009	000829278	767528229		Language material	a	Online	o	Monograph/item	m	A			Department of Agriculture			A 13.88:FPL-GTR-196			0083-B-06 (online)			2011		FALSE		https://purl.fdlp.gov/GPO/gpo15968			http://www.fpl.fs.fed.us/documnts/fplgtr/fpl_gtr196.pdf		
Subject added entry--topical term; Title statement	650; 245	Analysis of emissions deterioration using Ohio and Wisconsin IM240 data	000829468	747503730		Language material	a	Online	o	Monograph/item	m	EP			Environmental Protection Agency			EP 6.52:EM 4/20			0484-E (online)			2002		FALSE		https://purl.fdlp.gov/GPO/gpo11597			http://www.epa.gov/oms/models/mobile6/r02003.pdf		
Title statement; Subject added entry--geographic name	245; 651	Palmyra quadrangle, Wisconsin: 7.5-minute series	000829501	743818175		Cartographic material	e	Online	o	Serial	s	I			Department of the Interior			I 19.81:42088-H 5-TF-024/			0619-M-49 (online)			2010-		FALSE		https://purl.fdlp.gov/GPO/gpo10615			http://usgs-catalog4.srv.mst.edu/store3/digital_download/mapping_ap.jsp		
Title statement; Subject added entry--geographic name	245; 651	Rome quadrangle, Wisconsin: 7.5-minute series	000829506	743821988		Cartographic material	e	Online	o	Serial	s	I			Department of the Interior			I 19.81:42088-H 6-TF-024/			0619-M-49 (online)			2010-		FALSE		https://purl.fdlp.gov/GPO/gpo10616			http://usgs-catalog4.srv.mst.edu/store3/digital_download/mapping_ap.jsp		
Title statement; Subject added entry--geographic name	245; 651	Fort Atkinson quadrangle, Wisconsin: 7.5-minute series	000829512	743824797		Cartographic material	e	Online	o	Serial	s	I			Department of the Interior			I 19.81:42088-H 7-TF-024/			0619-M-49 (online)			2010-		FALSE		https://purl.fdlp.gov/GPO/gpo10617			http://usgs-catalog4.srv.mst.edu/store3/digital_download/mapping_ap.jsp		
Title statement; Subject added entry--geographic name	245; 651	Busseyville quadrangle, Wisconsin: 7.5-minute series	000829517	743827281		Cartographic material	e	Online	o	Serial	s	I			Department of the Interior			I 19.81:42088-H 8-TF-024/			0619-M-49 (online)			2010-		FALSE		https://purl.fdlp.gov/GPO/gpo10618			http://usgs-catalog4.srv.mst.edu/store3/digital_download/mapping_ap.jsp		
Title statement; Subject added entry--geographic name	245; 651	Rockdale quadrangle, Wisconsin: 7.5-minute series	000829534	743836052		Cartographic material	e	Online	o	Serial	s	I			Department of the Interior			I 19.81:42089-H 1-TF-024/			0619-M-49 (online)			2010-		FALSE		https://purl.fdlp.gov/GPO/gpo10619			http://usgs-catalog4.srv.mst.edu/store3/digital_download/mapping_ap.jsp		
Title statement; Subject added entry--geographic name	245; 651	Stoughton quadrangle, Wisconsin: 7.5-minute series	000829539	743838801		Cartographic material	e	Online	o	Serial	s	I			Department of the Interior			I 19.81:42089-H 2-TF-024/			0619-M-49 (online)			2010-		FALSE		https://purl.fdlp.gov/GPO/gpo10620			http://usgs-catalog4.srv.mst.edu/store3/digital_download/mapping_ap.jsp		
Title statement; Subject added entry--geographic name	245; 651	Rutland quadrangle, Wisconsin: 7.5-minute series	000829551	743852635		Cartographic material	e	Online	o	Serial	s	I			Department of the Interior			I 19.81:42089-H 3-TF-024/			0619-M-49 (online)			2010-		FALSE		https://purl.fdlp.gov/GPO/gpo10621			http://usgs-catalog4.srv.mst.edu/store3/digital_download/mapping_ap.jsp		
Title statement; Subject added entry--geographic name	245; 651	Oregon quadrangle, Wisconsin: 7.5-minute series	000829566	743868739		Cartographic material	e	Online	o	Serial	s	I			Department of the Interior			I 19.81:42089-H 4-TF-024/			0619-M-49 (online)			2010-		FALSE		https://purl.fdlp.gov/GPO/gpo10622			http://usgs-catalog4.srv.mst.edu/store3/digital_download/mapping_ap.jsp		
Title statement; Subject added entry--geographic name	245; 651	Verona quadrangle, Wisconsin: 7.5-minute series	000829573	743877651		Cartographic material	e	Online	o	Serial	s	I			Department of the Interior			I 19.81:42089-H 5-TF-024/			0619-M-49 (online)			2010-		FALSE		https://purl.fdlp.gov/GPO/gpo10623			http://usgs-catalog4.srv.mst.edu/store3/digital_download/mapping_ap.jsp		
Title statement; Subject added entry--geographic name	245; 651	Mount Vernon quadrangle, Wisconsin: 7.5-minute series	000829580	743881141		Cartographic material	e	Online	o	Serial	s	I			Department of the Interior			I 19.81:42089-H 6-TF-024/			0619-M-49 (online)			2010-		FALSE		https://purl.fdlp.gov/GPO/gpo10624			http://usgs-catalog4.srv.mst.edu/store3/digital_download/mapping_ap.jsp		
Title statement; Subject added entry--geographic name	245; 651	Daleyville quadrangle, Wisconsin: 7.5-minute series	000829599	743903518		Cartographic material	e	Online	o	Serial	s	I			Department of the Interior			I 19.81:42089-H 7-TF-024/			0619-M-49 (online)			2010-		FALSE		https://purl.fdlp.gov/GPO/gpo10625			http://usgs-catalog4.srv.mst.edu/store3/digital_download/mapping_ap.jsp		
Title statement; Subject added entry--geographic name	245; 651	Hollandale quadrangle, Wisconsin: 7.5-minute series	000829602	743908391		Cartographic material	e	Online	o	Serial	s	I			Department of the Interior			I 19.81:42089-H 8-TF-024/			0619-M-49 (online)			2010-		FALSE		https://purl.fdlp.gov/GPO/gpo10626			http://usgs-catalog4.srv.mst.edu/store3/digital_download/mapping_ap.jsp		
Title statement; Subject added entry--geographic name	245; 651	Jonesdale quadrangle, Wisconsin: 7.5-minute series	000829607	743912543		Cartographic material	e	Online	o	Serial	s	I			Department of the Interior			I 19.81:42090-H 1-TF-024/			0619-M-49 (online)			2010-		FALSE		https://purl.fdlp.gov/GPO/gpo10627			http://usgs-catalog4.srv.mst.edu/store3/digital_download/mapping_ap.jsp		
Title statement; Subject added entry--geographic name	245; 651	Dodgeville quadrangle, Wisconsin: 7.5-minute series	000829609	743919262		Cartographic material	e	Online	o	Serial	s	I			Department of the Interior			I 19.81:42090-H 2-TF-024/			0619-M-49 (online)			2010-		FALSE		https://purl.fdlp.gov/GPO/gpo10628			http://usgs-catalog4.srv.mst.edu/store3/digital_download/mapping_ap.jsp		
Title statement; Subject added entry--geographic name	245; 651	Linden quadrangle, Wisconsin: 7.5-minute series	000829614	743928503		Cartographic material	e	Online	o	Serial	s	I			Department of the Interior			I 19.81:42090-H 3-TF-024/			0619-M-49 (online)			2010-		FALSE		https://purl.fdlp.gov/GPO/gpo10629			http://usgs-catalog4.srv.mst.edu/store3/digital_download/mapping_ap.jsp		
Title statement; Subject added entry--geographic name	245; 651	Montfort quadrangle, Wisconsin: 7.5-minute series	000829616	743933618		Cartographic material	e	Online	o	Serial	s	I			Department of the Interior			I 19.81:42090-H 4-TF-024/			0619-M-49 (online)			2010-		FALSE		https://purl.fdlp.gov/GPO/gpo10630			http://usgs-catalog4.srv.mst.edu/store3/digital_download/mapping_ap.jsp		
Subject added entry--geographic name; Title statement; Varying form of title	651; 245; 246	Stitzer quadrangle, Wisconsin: 7.5-minute series	000829617	743943342		Cartographic material	e	Online	o	Serial	s	I			Department of the Interior			I 19.81:42090-H 5-TF-024/			0619-M-49 (online)			2010-		FALSE		https://purl.fdlp.gov/GPO/gpo10631			http://usgs-catalog4.srv.mst.edu/store3/digital_download/mapping_ap.jsp		
Title statement; Subject added entry--geographic name	245; 651	Fennimore quadrangle, Wisconsin: 7.5-minute series	000829620	743948218		Cartographic material	e	Online	o	Serial	s	I			Department of the Interior			I 19.81:42090-H 6-TF-024/			0619-M-49 (online)			2010-		FALSE		https://purl.fdlp.gov/GPO/gpo10632			http://usgs-catalog4.srv.mst.edu/store3/digital_download/mapping_ap.jsp		
Title statement; Subject added entry--geographic name	245; 651	Mount Hope quadrangle, Wisconsin: 7.5-minute series	000829623	743953036		Cartographic material	e	Online	o	Serial	s	I			Department of the Interior			I 19.81:42090-H 7-TF-024/			0619-M-49 (online)			2010-		FALSE		https://purl.fdlp.gov/GPO/gpo10633			http://usgs-catalog4.srv.mst.edu/store3/digital_download/mapping_ap.jsp		
Title statement; Subject added entry--geographic name	245; 651	Bloomington quadrangle, Wisconsin: 7.5-minute series	000829627	743957003		Cartographic material	e	Online	o	Serial	s	I			Department of the Interior			I 19.81:42090-H 8-TF-024/			0619-M-49 (online)			2010-		FALSE		https://purl.fdlp.gov/GPO/gpo10634			http://usgs-catalog4.srv.mst.edu/store3/digital_download/mapping_ap.jsp		
Title statement; Subject added entry--geographic name	245; 651	Brodtville quadrangle, Wisconsin--Iowa: 7.5-minute series	000830239	745035416		Cartographic material	e	Online	o	Serial	s	I			Department of the Interior			I 19.81:42091-H 1-TF-024/			0619-M-49 (online)			2010-		FALSE		https://purl.fdlp.gov/GPO/gpo10742			http://usgs-catalog4.srv.mst.edu/store3/digital_download/mapping_ap.jsp		
Title statement; Subject added entry--geographic name	245; 651	Clayton quadrangle, Iowa--Wisconsin: 7.5-minute series	000830251	745042149		Cartographic material	e	Online	o	Serial	s	I			Department of the Interior			I 19.81:42091-H 2-TF-024/			0619-M-15 (online)			2010-		FALSE		https://purl.fdlp.gov/GPO/gpo10743			http://usgs-catalog4.srv.mst.edu/store3/digital_download/mapping_ap.jsp		
Title statement; Subject added entry--geographic name	245; 651	Prairie du Chien quadrangle, Wisconsin--Iowa: 7.5-minute series	000830256	745046614		Cartographic material	e	Online	o	Serial	s	I			Department of the Interior			I 19.81:43091-A 2-TF-024/			0619-M-49 (online)			2010-		FALSE		https://purl.fdlp.gov/GPO/gpo10745			http://usgs-catalog4.srv.mst.edu/store3/digital_download/mapping_ap.jsp		
Title statement; Subject added entry--geographic name	245; 651	Bridgeport quadrangle, Wisconsin: 7.5-minute series	000830260	745055273		Cartographic material	e	Online	o	Serial	s	I			Department of the Interior			I 19.81:43091-A 1-TF-024/			0619-M-49 (online)			2010-		FALSE		https://purl.fdlp.gov/GPO/gpo10746			http://usgs-catalog4.srv.mst.edu/store3/digital_download/mapping_ap.jsp		
Title statement; Subject added entry--geographic name	245; 651	Wauzeka West quadrangle, Wisconsin: 7.5-minute series	000830289	745084577		Cartographic material	e	Online	o	Serial	s	I			Department of the Interior			I 19.81:43090-A 8-TF-024/			0619-M-49 (online)			2010-		FALSE		https://purl.fdlp.gov/GPO/gpo10748			http://usgs-catalog4.srv.mst.edu/store3/digital_download/mapping_ap.jsp		
Title statement; Subject added entry--geographic name	245; 651	Wauzeka East quadrangle, Wisconsin: 7.5-minute series	000830290	745062092		Cartographic material	e	Online	o	Serial	s	I			Department of the Interior			I 19.81:43090-A 7-TF-024/			0619-M-49 (online)			2010-		FALSE		https://purl.fdlp.gov/GPO/gpo10755			http://usgs-catalog4.srv.mst.edu/store3/digital_download/mapping_ap.jsp		
Title statement; Subject added entry--geographic name	245; 651	Castle Rock quadrangle, Wisconsin: 7.5-minute series	000830295	745062170		Cartographic material	e	Online	o	Serial	s	I			Department of the Interior			I 19.81:43090-A 5-TF-024/			0619-M-49 (online)			2010-		FALSE		https://purl.fdlp.gov/GPO/gpo10757			http://usgs-catalog4.srv.mst.edu/store3/digital_download/mapping_ap.jsp		
Title statement; Subject added entry--geographic name	245; 651	Long Hollow quadrangle, Wisconsin: 7.5-minute series	000830298	745091524		Cartographic material	e	Online	o	Serial	s	I			Department of the Interior			I 19.81:43090-A 6-TF-024/			0619-M-49 (online)			2010-		FALSE		https://purl.fdlp.gov/GPO/gpo10762			http://usgs-catalog4.srv.mst.edu/store3/digital_download/mapping_ap.jsp		
Title statement; Subject added entry--geographic name	245; 651	Highland West quadrangle, Wisconsin: 7.5-minute series	000830518	745909875		Cartographic material	e	Online	o	Serial	s	I			Department of the Interior			I 19.81:43090-A 4-TF-024/			0619-M-49 (online)			2010-		FALSE		https://purl.fdlp.gov/GPO/gpo10763			http://usgs-catalog4.srv.mst.edu/store3/digital_download/mapping_ap.jsp		
Title statement; Subject added entry--geographic name	245; 651	Highland East quadrangle, Wisconsin: 7.5-minute series	000830521	745907762		Cartographic material	e	Online	o	Serial	s	I			Department of the Interior			I 19.81:43090-A 3-TF-024/			0619-M-49 (online)			2010-		FALSE		https://purl.fdlp.gov/GPO/gpo10764			http://usgs-catalog4.srv.mst.edu/store3/digital_download/mapping_ap.jsp		
Title statement; Subject added entry--geographic name	245; 651	Clyde quadrangle, Wisconsin: 7.5-minute series	000830533	745910395		Cartographic material	e	Online	o	Serial	s	I			Department of the Interior			I 19.81:43090-A 2-TF-024/			0619-M-49 (online)			2010-		FALSE		https://purl.fdlp.gov/GPO/gpo10765			http://usgs-catalog4.srv.mst.edu/store3/digital_download/mapping_ap.jsp		
Title statement; Subject added entry--geographic name	245; 651	Pleasant Ridge quadrangle, Wisconsin: 7.5-minute series	000830556	745911384		Cartographic material	e	Online	o	Serial	s	I			Department of the Interior			I 19.81:43090-A 1-TF-024/			0619-M-49 (online)			2010-		FALSE		https://purl.fdlp.gov/GPO/gpo10766			http://usgs-catalog4.srv.mst.edu/store3/digital_download/mapping_ap.jsp		
Title statement; Subject added entry--geographic name	245; 651	Barneveld quadrangle, Wisconsin: 7.5-minute series	000830564	745910912		Cartographic material	e	Online	o	Serial	s	I			Department of the Interior			I 19.81:43089-A 8-TF-024/			0619-M-49 (online)			2010-		FALSE		https://purl.fdlp.gov/GPO/gpo10767			http://usgs-catalog4.srv.mst.edu/store3/digital_download/mapping_ap.jsp		
Title statement; Subject added entry--geographic name	245; 651	Blue Mounds quadrangle, Wisconsin: 7.5-minute series	000830678	746004328		Cartographic material	e	Online	o	Serial	s	I			Department of the Interior			I 19.81:43089-A 7-TF-024/			0619-M-49 (online)			2010-		FALSE		https://purl.fdlp.gov/GPO/gpo10768			http://usgs-catalog4.srv.mst.edu/store3/digital_download/mapping_ap.jsp		
Title statement; Subject added entry--geographic name	245; 651	Cross Plains quadrangle, Wisconsin: 7.5-minute series	000830713	746006069		Cartographic material	e	Online	o	Serial	s	I			Department of the Interior			I 19.81:43089-A 6-TF-024/			0619-M-49 (online)			2010-		FALSE		https://purl.fdlp.gov/GPO/gpo10769			http://usgs-catalog4.srv.mst.edu/store3/digital_download/mapping_ap.jsp		
Title statement; Subject added entry--geographic name	245; 651	Middleton quadrangle, Wisconsin: 7.5-minute series	000830755	746010817		Cartographic material	e	Online	o	Serial	s	I			Department of the Interior			I 19.81:43089-A 5-TF-024/			0619-M-49 (online)			2010-		FALSE		https://purl.fdlp.gov/GPO/gpo10770			http://usgs-catalog4.srv.mst.edu/store3/digital_download/mapping_ap.jsp		
Title statement; Subject added entry--geographic name	245; 651	Madison West quadrangle, Wisconsin: 7.5-minute series	000830759	746015356		Cartographic material	e	Online	o	Serial	s	I			Department of the Interior			I 19.81:43089-A 4-TF-024/			0619-M-49 (online)			2010-		FALSE		https://purl.fdlp.gov/GPO/gpo10771			http://usgs-catalog4.srv.mst.edu/store3/digital_download/mapping_ap.jsp		
Title statement; Subject added entry--geographic name	245; 651	Madison East quadrangle, Wisconsin: 7.5-minute series	000830763	746011019		Cartographic material	e	Online	o	Serial	s	I			Department of the Interior			I 19.81:43089-A 3-TF-024/			0619-M-49 (online)			2010-		FALSE		https://purl.fdlp.gov/GPO/gpo10772			http://usgs-catalog4.srv.mst.edu/store3/digital_download/mapping_ap.jsp		
Title statement; Subject added entry--geographic name	245; 651	Deerfield quadrangle, Wisconsin: 7.5-minute series	000830824	746041998		Cartographic material	e	Online	o	Serial	s	I			Department of the Interior			I 19.81:43089-A 1-TF-024/			0619-M-49 (online)			2010-		FALSE		https://purl.fdlp.gov/GPO/gpo10773			http://usgs-catalog4.srv.mst.edu/store3/digital_download/mapping_ap.jsp		
Title statement; Subject added entry--geographic name	245; 651	Lake Mills quadrangle, Wisconsin: 7.5-minute series	000830843	746061512		Cartographic material	e	Online	o	Serial	s	I			Department of the Interior			I 19.81:43088-A 8-TF-024/			0619-M-49 (online)			2010-		FALSE		https://purl.fdlp.gov/GPO/gpo10774			http://usgs-catalog4.srv.mst.edu/store3/digital_download/mapping_ap.jsp		
Title statement; Subject added entry--geographic name	245; 651	Jefferson quadrangle, Wisconsin: 7.5-minute series	000830853	746064857		Cartographic material	e	Online	o	Serial	s	I			Department of the Interior			I 19.81:43088-A 7-TF-024/			0619-M-49 (online)			2010-		FALSE		https://purl.fdlp.gov/GPO/gpo10776			http://usgs-catalog4.srv.mst.edu/store3/digital_download/mapping_ap.jsp		
Subject added entry--topical term; Title statement; Added entry--corporate name	650; 245; 710	Application of the Local Grid Refinement package to an inset model simulating the interaction of lakes, wells, and shallow groundwater, northwestern Waukesha County, Wisconsin	000830913	747038243		Language material	a	Online	o	Monograph/item	m	I			Department of the Interior			I 19.42/4-4:2010-5214			0624-B-02 (online)			2011		FALSE		https://purl.fdlp.gov/GPO/gpo11555			http://pubs.usgs.gov/sir/2010/5214/pdf/sir2010-5214.pdf		
Subject added entry--topical term; Title statement; Added entry--corporate name	650; 245; 710	Water-quality and lake-stage data for Wisconsin lakes, water year 2007	000831393	231837303		Language material	a	Online	o	Monograph/item	m	I			Department of the Interior			I 19.76:2008-1182			0624-H (online)			2008		FALSE		https://purl.fdlp.gov/GPO/gpo11083			http://pubs.usgs.gov/of/2008/1182/		
Title statement; Subject added entry--geographic name	245; 651	Helenville quadrangle, Wisconsin: 7.5-minute series	000831730	746499276		Cartographic material	e	Online	o	Serial	s	I			Department of the Interior			I 19.81:43088-A 6-TF-024/			0619-M-49 (online)			2010-		FALSE		https://purl.fdlp.gov/GPO/gpo10777			http://usgs-catalog4.srv.mst.edu/store3/digital_download/mapping_ap.jsp		
Title statement; Subject added entry--geographic name	245; 651	Oconomowoc West quadrangle, Wisconsin: 7.5-minute series	000831733	746507265		Cartographic material	e	Online	o	Serial	s	I			Department of the Interior			I 19.81:43088-A 5-TF-024/			0619-M-49 (online)			2010-		FALSE		https://purl.fdlp.gov/GPO/gpo10778			http://usgs-catalog4.srv.mst.edu/store3/digital_download/mapping_ap.jsp		
Title statement; Subject added entry--geographic name	245; 651	Oconomowoc East quadrangle, Wisconsin: 7.5-minute series	000831734	746508440		Cartographic material	e	Online	o	Serial	s	I			Department of the Interior			I 19.81:43088-A 4-TF-024/			0619-M-49 (online)			2010-		FALSE		https://purl.fdlp.gov/GPO/gpo10779			http://usgs-catalog4.srv.mst.edu/store3/digital_download/mapping_ap.jsp		
Title statement; Subject added entry--geographic name	245; 651	Hartland quadrangle, Wisconsin: 7.5-minute series	000831745	746526673		Cartographic material	e	Online	o	Serial	s	I			Department of the Interior			I 19.81:43088-A 3-TF-024/			0619-M-49 (online)			2010-		FALSE		https://purl.fdlp.gov/GPO/gpo10780			http://usgs-catalog4.srv.mst.edu/store3/digital_download/mapping_ap.jsp		
Title statement; Subject added entry--geographic name	245; 651	Waukesha quadrangle, Wisconsin: 7.5-minute series	000831758	746535803		Cartographic material	e	Online	o	Serial	s	I			Department of the Interior			I 19.81:43088-A 2-TF-024/			0619-M-49 (online)			2010-		FALSE		https://purl.fdlp.gov/GPO/gpo10781			http://usgs-catalog4.srv.mst.edu/store3/digital_download/mapping_ap.jsp		
Title statement; Subject added entry--geographic name	245; 651	Menomonee Falls quadrangle, Wisconsin: 7.5-minute series	000831772	746548272		Cartographic material	e	Online	o	Serial	s	I			Department of the Interior			I 19.81:43088-B 1-TF-024/			0619-M-49 (online)			2010-		FALSE		https://purl.fdlp.gov/GPO/gpo10784			http://usgs-catalog4.srv.mst.edu/store3/digital_download/mapping_ap.jsp		
Title statement; Subject added entry--geographic name	245; 651	Sussex quadrangle, Wisconsin: 7.5-minute series	000831805	746566099		Cartographic material	e	Online	o	Serial	s	I			Department of the Interior			I 19.81:43088-B 2-TF-024/			0619-M-49 (online)			2010-		FALSE		https://purl.fdlp.gov/GPO/gpo10785			http://usgs-catalog4.srv.mst.edu/store3/digital_download/mapping_ap.jsp		
Title statement; Subject added entry--geographic name	245; 651	Merton quadrangle, Wisconsin: 7.5-minute series	000831813	746560821		Cartographic material	e	Online	o	Serial	s	I			Department of the Interior			I 19.81:43088-B 3-TF-024/			0619-M-49 (online)			2010-		FALSE		https://purl.fdlp.gov/GPO/gpo10786			http://usgs-catalog4.srv.mst.edu/store3/digital_download/mapping_ap.jsp		
Title statement; Subject added entry--geographic name	245; 651	Stonebank quadrangle, Wisconsin: 7.5-minute series	000831815	746568755		Cartographic material	e	Online	o	Serial	s	I			Department of the Interior			I 19.81:43088-B 4-TF-024/			0619-M-49 (online)			2010-		FALSE		https://purl.fdlp.gov/GPO/gpo10787			http://usgs-catalog4.srv.mst.edu/store3/digital_download/mapping_ap.jsp		
Title statement; Subject added entry--geographic name	245; 651	Ixonia quadrangle, Wisconsin: 7.5-minute series	000831866	746762308		Cartographic material	e	Online	o	Serial	s	I			Department of the Interior			I 19.81:43088-B 5-TF-024/			0619-M-49 (online)			2010-		FALSE		https://purl.fdlp.gov/GPO/gpo10788			http://usgs-catalog4.srv.mst.edu/store3/digital_download/mapping_ap.jsp		
Title statement; Subject added entry--geographic name	245; 651	Richwood quadrangle, Wisconsin: 7.5-minute series	000831894	746764065		Cartographic material	e	Online	o	Serial	s	I			Department of the Interior			I 19.81:43088-B 7-TF-024/			0619-M-49 (online)			2010-		FALSE		https://purl.fdlp.gov/GPO/gpo10789			http://usgs-catalog4.srv.mst.edu/store3/digital_download/mapping_ap.jsp		
Title statement; Subject added entry--geographic name	245; 651	Marshall quadrangle, Wisconsin: 7.5-minute series	000831896	746764117		Cartographic material	e	Online	o	Serial	s	I			Department of the Interior			I 19.81:43089-B 1-TF-024/			0619-M-49 (online)			2010-		FALSE		https://purl.fdlp.gov/GPO/gpo10790			http://usgs-catalog4.srv.mst.edu/store3/digital_download/mapping_ap.jsp		
